year,loc_x,loc_y,estm_count
5,-81.192,36.8862,236
6,-81.192,36.8862,246
7,-81.192,36.8862,298
0,-77.9061,38.0068,29
1,-77.9061,38.0068,47
2,-77.9061,38.0068,227
3,-77.9061,38.0068,182
4,-77.9061,38.0068,56
5,-77.9061,38.0068,40
6,-77.9061,38.0068,124
7,-77.9061,38.0068,269
0,-78.3681,39.0551,235
1,-78.3681,39.0551,111
2,-78.3681,39.0551,688
3,-78.3681,39.0551,521
4,-78.3681,39.0551,97
5,-78.3681,39.0551,385
6,-78.3681,39.0551,531
7,-78.3681,39.0551,108
0,-81.5927,36.7929,109
1,-81.5927,36.7929,48
2,-81.5927,36.7929,191
3,-81.5927,36.7929,451
4,-81.5927,36.7929,104
5,-81.5927,36.7929,47
6,-81.5927,36.7929,157
7,-81.5927,36.7929,563
0,-76.6625,37.9501,431
1,-76.6625,37.9501,545
2,-76.6625,37.9501,623
3,-76.6625,37.9501,1285
4,-76.6625,37.9501,1136
5,-76.6625,37.9501,254
6,-76.6625,37.9501,172
7,-76.6625,37.9501,143
0,-77.4689,36.816,16
1,-77.4689,36.816,15
2,-77.4689,36.816,59
3,-77.4689,36.816,48
4,-77.4689,36.816,13
5,-77.4689,36.816,13
6,-77.4689,36.816,32
7,-77.4689,36.816,85
0,-77.0687,37.344,0
1,-77.0687,37.344,1
2,-77.0687,37.344,5
3,-77.0687,37.344,7
4,-77.0687,37.344,10
5,-77.0687,37.344,5
6,-77.0687,37.344,0
7,-77.0687,37.344,2
0,-80.5583,37.1229,51
1,-80.5583,37.1229,66
2,-80.5583,37.1229,4
3,-80.5583,37.1229,28
4,-80.5583,37.1229,52
5,-80.5583,37.1229,5
6,-80.5583,37.1229,6
7,-80.5583,37.1229,45
0,-78.0883,37.6674,32
1,-78.0883,37.6674,9
2,-78.0883,37.6674,11
3,-78.0883,37.6674,13
4,-78.0883,37.6674,14
5,-78.0883,37.6674,23
6,-78.0883,37.6674,39
7,-78.0883,37.6674,54
0,-78.1033,38.9231,1024
1,-78.1033,38.9231,712
2,-78.1033,38.9231,278
3,-78.1033,38.9231,226
4,-78.1033,38.9231,506
5,-78.1033,38.9231,1076
6,-78.1033,38.9231,1212
7,-78.1033,38.9231,443
0,-77.8937,36.8553,20
1,-77.8937,36.8553,37
2,-77.8937,36.8553,78
3,-77.8937,36.8553,94
4,-77.8937,36.8553,55
5,-77.8937,36.8553,20
6,-77.8937,36.8553,24
7,-77.8937,36.8553,13
0,-78.4545,38.6653,254
1,-78.4545,38.6653,363
2,-78.4545,38.6653,74
3,-78.4545,38.6653,63
4,-78.4545,38.6653,75
5,-78.4545,38.6653,195
6,-78.4545,38.6653,271
7,-78.4545,38.6653,226
0,-78.601,36.9933,34
1,-78.601,36.9933,18
2,-78.601,36.9933,18
3,-78.601,36.9933,42
4,-78.601,36.9933,49
5,-78.601,36.9933,117
6,-78.601,36.9933,61
7,-78.601,36.9933,41
0,-79.6403,38.3237,0
1,-79.6403,38.3237,0
2,-79.6403,38.3237,0
3,-79.6403,38.3237,0
4,-79.6403,38.3237,0
5,-79.6403,38.3237,0
6,-79.6403,38.3237,0
7,-79.6403,38.3237,0
0,-80.8576,37.373000000000005,197
1,-80.8576,37.373000000000005,84
2,-80.8576,37.373000000000005,531
3,-80.8576,37.373000000000005,583
4,-80.8576,37.373000000000005,73
5,-80.8576,37.373000000000005,133
6,-80.8576,37.373000000000005,619
7,-80.8576,37.373000000000005,88
0,-77.0436,37.4418,27
1,-77.0436,37.4418,80
2,-77.0436,37.4418,94
3,-77.0436,37.4418,55
4,-77.0436,37.4418,15
5,-77.0436,37.4418,27
6,-77.0436,37.4418,66
7,-77.0436,37.4418,129
0,-80.7255,36.9342,385
1,-80.7255,36.9342,774
2,-80.7255,36.9342,758
3,-80.7255,36.9342,503
4,-80.7255,36.9342,114
5,-80.7255,36.9342,133
6,-80.7255,36.9342,271
7,-80.7255,36.9342,560
0,-77.3473,38.0533,118
1,-77.3473,38.0533,104
2,-77.3473,38.0533,74
3,-77.3473,38.0533,37
4,-77.3473,38.0533,57
5,-77.3473,38.0533,99
6,-77.3473,38.0533,198
7,-77.3473,38.0533,242
0,-76.0435,36.7335,339
1,-76.0435,36.7335,181
2,-76.0435,36.7335,183
3,-76.0435,36.7335,427
4,-76.0435,36.7335,193
5,-76.0435,36.7335,158
6,-76.0435,36.7335,177
7,-76.0435,36.7335,156
0,-79.7253,37.3866,249
1,-79.7253,37.3866,337
2,-79.7253,37.3866,378
3,-79.7253,37.3866,366
4,-79.7253,37.3866,311
5,-79.7253,37.3866,177
6,-79.7253,37.3866,133
7,-79.7253,37.3866,141
0,-79.4196,36.6716,52
1,-79.4196,36.6716,165
2,-79.4196,36.6716,139
3,-79.4196,36.6716,57
4,-79.4196,36.6716,27
5,-79.4196,36.6716,97
6,-79.4196,36.6716,250
7,-79.4196,36.6716,118
0,-77.2604,38.6823,1631
1,-77.2604,38.6823,992
2,-77.2604,38.6823,759
3,-77.2604,38.6823,573
4,-77.2604,38.6823,653
5,-77.2604,38.6823,1208
6,-77.2604,38.6823,2025
7,-77.2604,38.6823,2466
0,-79.8779,37.4167,77
1,-79.8779,37.4167,99
2,-79.8779,37.4167,142
3,-79.8779,37.4167,171
4,-79.8779,37.4167,255
5,-79.8779,37.4167,253
6,-79.8779,37.4167,261
7,-79.8779,37.4167,200
0,-76.8308,36.866,52
1,-76.8308,36.866,28
2,-76.8308,36.866,33
3,-76.8308,36.866,32
4,-76.8308,36.866,44
5,-76.8308,36.866,122
6,-76.8308,36.866,168
7,-76.8308,36.866,136
0,-77.7022,37.6015,44
1,-77.7022,37.6015,21
2,-77.7022,37.6015,7
3,-77.7022,37.6015,7
4,-77.7022,37.6015,9
5,-77.7022,37.6015,13
6,-77.7022,37.6015,29
7,-77.7022,37.6015,55
0,-78.3319,39.264,747
1,-78.3319,39.264,473
2,-78.3319,39.264,318
3,-78.3319,39.264,210
4,-78.3319,39.264,219
5,-78.3319,39.264,431
6,-78.3319,39.264,749
7,-78.3319,39.264,847
0,-81.1501,37.1521,14
1,-81.1501,37.1521,14
2,-81.1501,37.1521,20
3,-81.1501,37.1521,14
4,-81.1501,37.1521,10
5,-81.1501,37.1521,13
6,-81.1501,37.1521,21
7,-81.1501,37.1521,13
0,-77.3706,37.7668,267
1,-77.3706,37.7668,265
2,-77.3706,37.7668,205
3,-77.3706,37.7668,241
4,-77.3706,37.7668,289
5,-77.3706,37.7668,201
6,-77.3706,37.7668,225
7,-77.3706,37.7668,330
0,-76.3024,36.6778,217
1,-76.3024,36.6778,34
2,-76.3024,36.6778,28
3,-76.3024,36.6778,237
4,-76.3024,36.6778,48
5,-76.3024,36.6778,41
6,-76.3024,36.6778,99
7,-76.3024,36.6778,132
0,-76.8665,37.9185,6
1,-76.8665,37.9185,5
2,-76.8665,37.9185,20
3,-76.8665,37.9185,23
4,-76.8665,37.9185,36
5,-76.8665,37.9185,26
6,-76.8665,37.9185,22
7,-76.8665,37.9185,7
0,-77.2875,36.8457,12
1,-77.2875,36.8457,29
2,-77.2875,36.8457,52
3,-77.2875,36.8457,43
4,-77.2875,36.8457,10
5,-77.2875,36.8457,10
6,-77.2875,36.8457,16
7,-77.2875,36.8457,52
0,-78.3261,38.4879,64
1,-78.3261,38.4879,20
2,-78.3261,38.4879,16
3,-78.3261,38.4879,8
4,-78.3261,38.4879,19
5,-78.3261,38.4879,33
6,-78.3261,38.4879,71
7,-78.3261,38.4879,58
0,-76.5747,37.6395,16
1,-76.5747,37.6395,27
2,-76.5747,37.6395,49
3,-76.5747,37.6395,18
4,-76.5747,37.6395,16
5,-76.5747,37.6395,17
6,-76.5747,37.6395,15
7,-76.5747,37.6395,17
0,-79.5709,38.1948,11
1,-79.5709,38.1948,13
2,-79.5709,38.1948,52
3,-79.5709,38.1948,31
4,-79.5709,38.1948,13
5,-79.5709,38.1948,7
6,-79.5709,38.1948,13
7,-79.5709,38.1948,51
0,-77.1011,38.8786,253
1,-77.1011,38.8786,223
2,-77.1011,38.8786,193
3,-77.1011,38.8786,209
4,-77.1011,38.8786,166
5,-77.1011,38.8786,204
6,-77.1011,38.8786,240
7,-77.1011,38.8786,249
0,-78.0029,37.0821,34
1,-78.0029,37.0821,18
2,-78.0029,37.0821,21
3,-78.0029,37.0821,17
4,-78.0029,37.0821,12
5,-78.0029,37.0821,17
6,-78.0029,37.0821,33
7,-78.0029,37.0821,40
0,-78.4417,38.2504,11
1,-78.4417,38.2504,15
2,-78.4417,38.2504,63
3,-78.4417,38.2504,85
4,-78.4417,38.2504,12
5,-78.4417,38.2504,12
6,-78.4417,38.2504,41
7,-78.4417,38.2504,110
0,-79.9868,37.7786,0
1,-79.9868,37.7786,0
2,-79.9868,37.7786,0
3,-79.9868,37.7786,0
4,-79.9868,37.7786,0
5,-79.9868,37.7786,0
6,-79.9868,37.7786,0
7,-79.9868,37.7786,0
0,-81.6387,37.1909,214
1,-81.6387,37.1909,496
2,-81.6387,37.1909,1961
3,-81.6387,37.1909,517
4,-81.6387,37.1909,296
5,-81.6387,37.1909,600
6,-81.6387,37.1909,2270
7,-81.6387,37.1909,1092
0,-78.4856,38.0374,45
1,-78.4856,38.0374,6
2,-78.4856,38.0374,5
3,-78.4856,38.0374,27
4,-78.4856,38.0374,7
5,-78.4856,38.0374,11
6,-78.4856,38.0374,23
7,-78.4856,38.0374,50
0,-80.1395,37.4293,56
1,-80.1395,37.4293,15
2,-80.1395,37.4293,10
3,-80.1395,37.4293,9
4,-80.1395,37.4293,9
5,-80.1395,37.4293,5
6,-80.1395,37.4293,4
7,-80.1395,37.4293,8
0,-79.9795,37.8865,124
1,-79.9795,37.8865,87
2,-79.9795,37.8865,42
3,-79.9795,37.8865,34
4,-79.9795,37.8865,66
5,-79.9795,37.8865,114
6,-79.9795,37.8865,173
7,-79.9795,37.8865,245
0,-76.4402,37.2801,43
1,-76.4402,37.2801,96
2,-76.4402,37.2801,212
3,-76.4402,37.2801,189
4,-76.4402,37.2801,63
5,-76.4402,37.2801,49
6,-76.4402,37.2801,50
7,-76.4402,37.2801,112
0,-76.259,36.8945,615
1,-76.259,36.8945,69
2,-76.259,36.8945,32
3,-76.259,36.8945,120
4,-76.259,36.8945,139
5,-76.259,36.8945,223
6,-76.259,36.8945,252
7,-76.259,36.8945,111
0,-76.6847,36.5882,199
1,-76.6847,36.5882,30
2,-76.6847,36.5882,12
3,-76.6847,36.5882,62
4,-76.6847,36.5882,38
5,-76.6847,36.5882,76
6,-76.6847,36.5882,130
7,-76.6847,36.5882,59
0,-77.9823,39.1508,64
1,-77.9823,39.1508,51
2,-77.9823,39.1508,13
3,-77.9823,39.1508,14
4,-77.9823,39.1508,49
5,-77.9823,39.1508,112
6,-77.9823,39.1508,34
7,-77.9823,39.1508,14
0,-77.3914,37.2042,87
1,-77.3914,37.2042,16
2,-77.3914,37.2042,5
3,-77.3914,37.2042,30
4,-77.3914,37.2042,57
5,-77.3914,37.2042,15
6,-77.3914,37.2042,7
7,-77.3914,37.2042,12
0,-76.9665,37.2273,5
1,-76.9665,37.2273,5
2,-76.9665,37.2273,9
3,-76.9665,37.2273,6
4,-76.9665,37.2273,2
5,-76.9665,37.2273,1
6,-76.9665,37.2273,0
7,-76.9665,37.2273,4
0,-77.1878,38.8648,13
1,-77.1878,38.8648,4
2,-77.1878,38.8648,0
3,-77.1878,38.8648,1
4,-77.1878,38.8648,3
5,-77.1878,38.8648,2
6,-77.1878,38.8648,0
7,-77.1878,38.8648,1
0,-78.2322,38.6562,33
1,-78.2322,38.6562,38
2,-78.2322,38.6562,58
3,-78.2322,38.6562,40
4,-78.2322,38.6562,31
5,-78.2322,38.6562,17
6,-78.2322,38.6562,8
7,-78.2322,38.6562,7
0,-80.9176,36.666,12
1,-80.9176,36.666,0
2,-80.9176,36.666,0
3,-80.9176,36.666,1
4,-80.9176,36.666,1
5,-80.9176,36.666,2
6,-80.9176,36.666,7
7,-80.9176,36.666,0
0,-79.8636,36.6827,43
1,-79.8636,36.6827,8
2,-79.8636,36.6827,2
3,-79.8636,36.6827,19
4,-79.8636,36.6827,18
5,-79.8636,36.6827,11
6,-79.8636,36.6827,5
7,-79.8636,36.6827,5
0,-76.8041,37.3799,113
1,-76.8041,37.3799,88
2,-76.8041,37.3799,49
3,-76.8041,37.3799,31
4,-76.8041,37.3799,31
5,-76.8041,37.3799,28
6,-76.8041,37.3799,41
7,-76.8041,37.3799,97
0,-79.4088,36.5831,81
1,-79.4088,36.5831,26
2,-79.4088,36.5831,9
3,-79.4088,36.5831,37
4,-79.4088,36.5831,7
5,-79.4088,36.5831,21
6,-79.4088,36.5831,42
7,-79.4088,36.5831,41
0,-79.1058,37.4487,154
1,-79.1058,37.4487,60
2,-79.1058,37.4487,106
3,-79.1058,37.4487,127
4,-79.1058,37.4487,66
5,-79.1058,37.4487,111
6,-79.1058,37.4487,48
7,-79.1058,37.4487,162
0,-78.8735,38.4362,54
1,-78.8735,38.4362,5
2,-78.8735,38.4362,11
3,-78.8735,38.4362,77
4,-78.8735,38.4362,4
5,-78.8735,38.4362,3
6,-78.8735,38.4362,22
7,-78.8735,38.4362,21
0,-77.4871,38.2992,52
1,-77.4871,38.2992,34
2,-77.4871,38.2992,78
3,-77.4871,38.2992,153
4,-77.4871,38.2992,63
5,-77.4871,38.2992,54
6,-77.4871,38.2992,5
7,-77.4871,38.2992,6
0,-79.8886,37.2747,485
1,-79.8886,37.2747,265
2,-79.8886,37.2747,280
3,-79.8886,37.2747,584
4,-79.8886,37.2747,243
5,-79.8886,37.2747,191
6,-79.8886,37.2747,249
7,-79.8886,37.2747,275
0,-78.682,37.2642,19
1,-78.682,37.2642,12
2,-78.682,37.2642,11
3,-78.682,37.2642,13
4,-78.682,37.2642,28
5,-78.682,37.2642,42
6,-78.682,37.2642,86
7,-78.682,37.2642,82
0,-76.354,36.8468,565
1,-76.354,36.8468,140
2,-76.354,36.8468,48
3,-76.354,36.8468,218
4,-76.354,36.8468,63
5,-76.354,36.8468,79
6,-76.354,36.8468,209
7,-76.354,36.8468,262
0,-76.5185,37.1052,292
1,-76.5185,37.1052,35
2,-76.5185,37.1052,51
3,-76.5185,37.1052,222
4,-76.5185,37.1052,210
5,-76.5185,37.1052,168
6,-76.5185,37.1052,166
7,-76.5185,37.1052,72
0,-77.5885,38.1982,1181
1,-77.5885,38.1982,967
2,-77.5885,38.1982,340
3,-77.5885,38.1982,304
4,-77.5885,38.1982,308
5,-77.5885,38.1982,600
6,-77.5885,38.1982,1320
7,-77.5885,38.1982,1569
0,-80.0554,37.2864,74
1,-80.0554,37.2864,40
2,-80.0554,37.2864,8
3,-80.0554,37.2864,23
4,-80.0554,37.2864,23
5,-80.0554,37.2864,44
6,-80.0554,37.2864,19
7,-80.0554,37.2864,13
0,-79.0608,38.1593,50
1,-79.0608,38.1593,10
2,-79.0608,38.1593,6
3,-79.0608,38.1593,24
4,-79.0608,38.1593,4
5,-79.0608,38.1593,3
6,-79.0608,38.1593,5
7,-79.0608,38.1593,7
0,-82.1607,36.618,194
1,-82.1607,36.618,6
2,-82.1607,36.618,20
3,-82.1607,36.618,98
4,-82.1607,36.618,92
5,-82.1607,36.618,75
6,-82.1607,36.618,50
7,-82.1607,36.618,29
0,-76.7075,37.2691,5
1,-76.7075,37.2691,1
2,-76.7075,37.2691,1
3,-76.7075,37.2691,10
4,-76.7075,37.2691,8
5,-76.7075,37.2691,4
6,-76.7075,37.2691,1
7,-76.7075,37.2691,1
0,-80.2045,37.0379,51
1,-80.2045,37.0379,54
2,-80.2045,37.0379,40
3,-80.2045,37.0379,30
4,-80.2045,37.0379,16
5,-80.2045,37.0379,9
6,-80.2045,37.0379,18
7,-80.2045,37.0379,25
0,-77.0861,38.8184,49
1,-77.0861,38.8184,17
2,-77.0861,38.8184,13
3,-77.0861,38.8184,16
4,-77.0861,38.8184,8
5,-77.0861,38.8184,23
6,-77.0861,38.8184,59
7,-77.0861,38.8184,50
0,-82.626,36.9317,0
1,-82.626,36.9317,0
2,-82.626,36.9317,0
3,-82.626,36.9317,0
4,-82.626,36.9317,0
5,-82.626,36.9317,0
6,-82.626,36.9317,0
7,-82.626,36.9317,0
0,-79.1911,37.4004,77
1,-79.1911,37.4004,9
2,-79.1911,37.4004,8
3,-79.1911,37.4004,97
4,-79.1911,37.4004,17
5,-79.1911,37.4004,22
6,-79.1911,37.4004,47
7,-79.1911,37.4004,54
0,-76.433,37.1982,59
1,-76.433,37.1982,131
2,-76.433,37.1982,193
3,-76.433,37.1982,126
4,-76.433,37.1982,48
5,-76.433,37.1982,41
6,-76.433,37.1982,53
7,-76.433,37.1982,121
0,-77.5356,36.6953,28
