StartX,StartY,DestX,DestY,AffectIndex
-80.0554,37.2864,-79.8886,37.2747,0.000423649
-80.0554,37.2864,-80.1395,37.4293,0.008721957
-79.0608,38.1593,-78.9012,38.0673,0.047312253
-82.1607,36.618,-82.2961,36.9791,0.004315026
-82.1607,36.618,-82.3763,37.1026,0.015916955
-76.7075,37.2691,-76.5185,37.1052,0.002526068
-80.2045,37.0379,-80.0554,37.2864,0.001679077
-80.2045,37.0379,-79.9917,36.8293,0.003776569
-77.0861,38.8184,-77.1579,38.8514,0.000797328
-77.0861,38.8184,-77.1878,38.8648,0.009148607
-79.1911,37.4004,-79.3565,37.7316,0.084377939
-76.433,37.1982,-76.4402,37.2801,0.000483326
-76.433,37.1982,-76.3569,37.1318,0.029000270
-77.5356,36.6953,-77.7219,36.9853,0.069851569
-76.3569,37.1318,-76.5185,37.1052,0.004576102
-77.2985,37.2914,-77.3969,37.265,0.003112747
-79.3565,37.7316,-79.444,37.7825,0.038687043
-79.3565,37.7316,-79.1911,37.4004,0.009703236
-77.3969,37.265,-77.3914,37.2042,0.019009382
-78.8661,38.8779,-78.8735,38.4362,0.015773307
-78.8661,38.8779,-79.2413,38.6219,0.228654466
-81.0795,37.9607,-80.8865,37.7243,0.005573985
-81.0795,37.9607,-81.4371,37.9443,0.002826217
-80.5998,40.6179,-80.4738,40.5989,0.001095796
-80.5998,40.6179,-80.675,40.8871,0.001294537
-77.7517,39.3242,-77.9779,39.458,0.003625488
-77.7517,39.3242,-77.9823,39.1508,0.015852329
-80.2989,39.3923,-80.2279,38.9927,0.007025700
-82.4415,38.2254,-82.3188,38.4154,0.001420764
-79.3662,39.2711,-79.8003,39.5512,0.006810337
-81.4371,37.9443,-81.4179,37.7154,0.060642889
-80.964,37.4362,-80.8865,37.7243,0.005598698
-81.7138,37.9713,-81.9923,37.805,0.001563703
-81.7138,37.9713,-81.9893,38.2387,0.083634755
-79.8003,39.5512,-80.1696,39.5013,0.001620613
-80.5419,37.5905,-80.8865,37.7243,0.000111045
-80.5419,37.5905,-80.8576,37.373000000000005,0.001611441
-81.3572,37.3675,-81.1501,37.1521,0.010286799
-79.8967,38.7968,-79.9505,38.9783,0.005335321
-79.9868,39.6587,-79.8003,39.5512,0.014441715
-81.3502,38.486,-81.3531,38.8025,0.053279335
-82.3188,38.4154,-82.4415,38.2254,0.001766940
-80.6102,40.2811,-80.652,40.3653,0.001518539
-80.6102,40.2811,-80.6951,40.0753,0.001782939
-80.7335,39.9854,-80.6951,40.0753,0.001674132
-80.7335,39.9854,-81.0354,39.8489,0.004581056
-78.4553,39.5313,-78.3319,39.264,0.000782841
-79.9505,38.9783,-79.6455,39.0813,0.388155190
-81.0962,38.8015,-81.3531,38.8025,0.079755324
-82.1696,37.6262,-82.4223,37.8416,0.003574418
-78.9223,39.336999999999996,-78.5228,39.3732,0.009587653
-78.9223,39.336999999999996,-79.3662,39.2711,0.011128770
-80.1696,39.5013,-80.1287,39.2666,0.105538498
-80.0915,38.2746,-80.3731,38.4604,0.007486572
-80.0915,38.2746,-79.6403,38.3237,0.045599941
-80.3731,38.4604,-80.8512,38.2001,0.001170305
-82.1706,38.6663,-82.1463,38.8862,0.000590178
-80.8979,38.5632,-81.0962,38.8015,0.041293152
-80.2279,38.9927,-80.1287,39.2666,0.077727233
-81.0815,38.4662,-80.8979,38.5632,0.004905756
-81.4179,37.7154,-81.4371,37.9443,0.000403354
-81.4179,37.7154,-81.7138,37.9713,0.006159925
-81.3531,38.8025,-81.0962,38.8015,0.042938738
-80.7316,39.5689,-80.7335,39.9854,0.001381120
-80.9496,38.9815,-81.1709,39.1226,0.027220149
-80.9496,38.9815,-80.7407,39.1254,0.007936380
-80.8512,38.2001,-80.8979,38.5632,0.001200673
-80.8512,38.2001,-81.0795,37.9607,0.010327265
-78.5228,39.3732,-78.3681,39.0551,0.007349495
-80.6951,40.0753,-80.7335,39.9854,0.002186553
-80.6951,40.0753,-80.6102,40.2811,0.018497460
-77.9779,39.458,-77.7517,39.3242,0.001267300
-77.9779,39.458,-78.1745,39.1734,0.004310615
-80.4715,37.7503,-80.8865,37.7243,0.004515814
-81.2401,39.3201,-81.513,39.1806,0.000355549
-80.8865,37.7243,-80.964,37.4362,0.000095170
-80.8865,37.7243,-81.0795,37.9607,0.033046543
-81.1709,39.1226,-81.2401,39.3201,0.168102247
-81.1709,39.1226,-81.3975,39.0618,0.479602464
-80.9351,39.6035,-80.7316,39.5689,0.011112540
-80.6551,39.0393,-80.7407,39.1254,0.007428090
-80.6551,39.0393,-80.9496,38.9815,0.000044374
-80.7407,39.1254,-80.6551,39.0393,0.003494569
-80.7407,39.1254,-81.1709,39.1226,0.104448422
-79.67699999999999,40.3312,-79.9986,39.9476,0.004255982
-75.4338,39.894,-75.2744,40.2111,0.000490371
-75.4338,39.894,-75.885,39.9639,0.000698412
-79.8736,41.4998,-80.0893,41.1572,0.000470355
-80.4091,40.3264,-80.652,40.3653,0.000283819
-76.44800000000001,40.336999999999996,-76.8843,40.2752,0.000130708
-75.2744,40.2111,-75.4338,39.894,0.000454939
-77.0278,40.3951,-76.8843,40.2752,0.000006744
-77.0278,40.3951,-77.11399999999999,40.6868,0.009604910
-78.8446,40.4111,-79.1646,40.6783,0.000374593
-80.1873,40.4001,-80.4091,40.3264,0.000886837
-80.1873,40.4001,-80.6102,40.2811,0.005178844
-75.666,41.4846,-75.8214,41.3338,0.000535749
-76.1391,40.3495,-75.885,39.9639,0.000240251
-80.4738,40.5989,-80.652,40.3653,0.004313855
-80.4738,40.5989,-80.5998,40.6179,0.000898265
-75.2731,41.3957,-75.183,41.4045,0.005473010
-75.8762,41.8332,-76.0457,41.6119,0.001529419
-75.8762,41.8332,-75.666,41.4846,0.000137418
-74.8852,40.1015,-75.134,40.0076,0.000052295
-76.235,40.8565,-76.4969,41.0177,0.000130216
-75.8214,41.3338,-76.0457,41.6119,0.001409413
-79.4603,40.9185,-79.3803,41.2106,0.005603683
-77.3107,40.7078,-77.11399999999999,40.6868,0.001444534
-75.2024,40.6295,-75.5072,40.6666,0.000205106
-78.1697,40.3821,-77.8141,40.5331,0.020225005
-76.5841,39.9163,-76.44800000000001,40.336999999999996,0.004082815
-78.7749,41.1062,-78.8765,40.9702,0.001957509
-78.7749,41.1062,-79.1646,40.6783,0.001823221
-75.885,39.9639,-76.3275,39.832,0.001993400
-79.74,40.9505,-79.3803,41.2106,0.006976247
-78.66,41.8694,-79.0941,41.7806,0.002874081
-77.5306,41.0094,-77.3107,40.7078,0.002793416
-76.3275,39.832,-75.885,39.9639,0.002963141
-79.0941,41.7806,-78.6869,41.5726,0.002625149
-79.0941,41.7806,-78.66,41.8694,0.001233295
-79.44800000000001,41.4937,-79.3803,41.2106,0.011983667
-77.1569,39.8826,-76.8843,40.2752,0.000496510
-75.418,41.177,-75.183,41.4045,0.000305126
-75.418,41.177,-75.2731,41.3957,0.000002810
-79.3803,41.2106,-79.44800000000001,41.4937,0.008755748
-79.3803,41.2106,-79.74,40.9505,0.002359936
-75.5072,40.6666,-75.7009,40.8289,0.001475149
-75.5072,40.6666,-75.2744,40.2111,0.004864494
-79.1646,40.6783,-78.8765,40.9702,0.001160263
-76.9274,40.2422,-77.0278,40.3951,0.000667092
-76.9274,40.2422,-76.8843,40.2752,0.000098980
-76.1763,41.7606,-76.5832,41.4102,0.145260069
-78.5075,40.2592,-78.8446,40.4111,0.000337463
-78.5075,40.2592,-78.1697,40.3821,0.001241326
-77.7057,40.98,-77.8141,40.5331,0.011116413
-77.7057,40.98,-77.3107,40.7078,0.002219139
-77.8141,40.5331,-78.1697,40.3821,0.004799312
-77.8141,40.5331,-78.2272,40.6864,0.000252658
-80.0893,41.1572,-80.2625,40.8618,0.003424379
-80.0893,41.1572,-79.8736,41.4998,0.004182748
-76.9455,41.3265,-76.635,40.9865,0.002945693
-78.8765,40.9702,-79.1646,40.6783,0.000765324
-78.8765,40.9702,-79.3803,41.2106,0.007434461
-78.2272,40.6864,-77.8141,40.5331,0.002370803
-79.9986,39.9476,-79.9868,39.6587,0.000013072
-80.2625,40.8618,-80.675,40.8871,0.000437082
-77.069,41.6795,-76.9455,41.3265,0.000012206
-77.069,41.6795,-77.1564,40.9002,0.043482839
-77.515,39.7243,-77.7517,39.3242,0.001685604
-77.515,39.7243,-77.9958,39.931999999999995,0.015643523
-79.5872,40.0903,-79.67699999999999,40.3312,0.000093084
-76.4969,41.0177,-76.635,40.9865,0.000262852
-76.4969,41.0177,-76.6713,40.7841,0.001394050
-78.77199999999999,39.9834,-78.4553,39.5313,0.007297514
-79.8333,42.2134,-79.8736,41.4998,0.001657252
-79.8333,42.2134,-79.44800000000001,41.4937,0.019628480
-76.8843,40.2752,-76.9274,40.2422,0.000771023
-76.8843,40.2752,-76.44800000000001,40.336999999999996,0.000790953
-78.6869,41.5726,-79.0941,41.7806,0.007645906
-76.5832,41.4102,-76.4969,41.0177,0.006710751
-76.5832,41.4102,-76.635,40.9865,0.005765823
-76.6713,40.7841,-76.4969,41.0177,0.000837722
-76.0457,41.6119,-75.8762,41.8332,0.003962756
-76.0457,41.6119,-76.1763,41.7606,0.001015724
-78.1989,41.4148,-78.0205,41.9207,0.004142765
-78.1989,41.4148,-78.66,41.8694,0.027644749
-79.8364,41.8176,-79.8333,42.2134,0.000790188
-77.1564,40.9002,-77.11399999999999,40.6868,0.005458691
-76.635,40.9865,-76.4969,41.0177,0.002719217
-76.635,40.9865,-76.235,40.8565,0.000599504
-77.11399999999999,40.6868,-77.1564,40.9002,0.011127853
-77.11399999999999,40.6868,-77.0278,40.3951,0.000200312
-77.9958,39.931999999999995,-77.9779,39.458,0.003662318
-78.0205,41.9207,-78.1989,41.4148,0.071397210
-78.0205,41.9207,-78.6869,41.5726,0.012198074
-75.183,41.4045,-75.418,41.177,0.000188515
-75.183,41.4045,-75.666,41.4846,0.000085426
-75.134,40.0076,-74.8852,40.1015,0.000050666
-75.134,40.0076,-75.4338,39.894,0.000044466
-82.80799999999999,41.4011,-83.3218,41.388000000000005,0.000341310
-84.2693,41.0997,-84.2855,41.3259,0.000787487
-84.2693,41.0997,-83.9415,41.371,0.015275176
-83.9415,41.371,-84.2855,41.3259,0.001092745
-81.9157,41.3128,-82.0122,41.0348,0.000219268
-81.9157,41.3128,-81.5348,41.4948,0.000161865
-83.4363,41.3236,-83.3218,41.388000000000005,0.000161952
-83.58200000000001,41.6639,-83.4363,41.3236,0.001810188
-82.84200000000001,38.7383,-82.9371,38.3318,0.003399717
-82.01799999999999,39.9037,-81.9154,39.7373,0.001963338
-82.01799999999999,39.9037,-82.4129,39.9595,0.000173410
-81.5348,41.4948,-81.9157,41.3128,0.001291714
-84.76299999999999,39.1864,-84.6731,38.9472,0.000504888
-84.76299999999999,39.1864,-84.5652,39.3938,0.000446393
-83.5444,40.4007,-83.2628,40.3533,0.002210473
-83.5444,40.4007,-83.5114,40.8064,0.000658094
-84.41799999999999,41.5024,-84.2693,41.0997,0.025470152
-84.41799999999999,41.5024,-84.2855,41.3259,0.001123594
-84.1532,39.2325,-84.4815,39.0401,0.002039668
-84.7746,40.8006,-84.7761,40.4113,0.000155103
-84.7746,40.8006,-84.6384,40.2802,0.008497441
-82.5049,40.5342,-82.4502,40.9345,0.000011070
-83.3285,41.2162,-83.4363,41.3236,0.000448755
-83.8235,40.9348,-83.5114,40.8064,0.001040333
-82.4271,39.921,-82.4129,39.9595,0.000150208
-81.1313,40.1621,-81.2824,39.9156,0.003242625
-82.6108,39.1117,-82.5243,39.1591,0.000142654
-82.6108,39.1117,-82.5993,39.4187,0.002996287
-82.03399999999999,39.0292,-81.8235,38.8656,0.002328357
-82.03399999999999,39.0292,-82.1261,39.4005,0.004177717
-83.5564,39.6522,-83.8109,39.3224,0.001959340
-83.5564,39.6522,-83.2993,39.9487,0.000310934
-83.2628,40.3533,-83.2077,40.5321,0.000274268
-83.2628,40.3533,-83.08,40.1679,0.000049718
-82.4915,41.2508,-82.4502,40.9345,0.000246142
-82.4915,41.2508,-82.2818,40.9214,0.000324109
-82.4502,40.9345,-82.6618,40.6209,0.001343698
-82.4502,40.9345,-82.4915,41.2508,0.002935606
-84.3165,39.7927,-84.0243,39.8862,0.001292299
-84.3165,39.7927,-84.7133,39.7917,0.000196063
-84.5652,39.3938,-84.5675,39.0338,0.000360568
-84.5652,39.3938,-84.4815,39.0401,0.000329366
-81.4165,40.8159,-81.495,40.5609,0.000780087
-81.9948,40.9864,-82.2818,40.9214,0.000008897
-81.9948,40.9864,-82.0122,41.0348,0.000170883
-82.2818,40.9214,-81.9948,40.9864,0.000687770
-82.2818,40.9214,-82.0122,41.0348,0.001082768
-81.495,40.5609,-81.4165,40.8159,0.000295942
-81.495,40.5609,-81.2812,40.2737,0.017287863
-84.2855,41.3259,-84.41799999999999,41.5024,0.000091480
-84.2855,41.3259,-83.9415,41.371,0.001785470
-83.7878,38.8673,-84.0666,38.6818,0.003166838
-83.7878,38.8673,-83.9191,38.7054,0.001445793
-83.0703,39.8665,-82.7779,39.554,0.001486201
-82.6618,40.6209,-82.5049,40.5342,0.004156410
-82.6618,40.6209,-82.7773,40.7392,0.000806166
-81.5219,41.0802,-81.5348,41.4948,0.000043419
-81.7517,40.2761,-81.5868,40.0221,0.001591047
-83.2993,39.9487,-83.5564,39.6522,0.003588402
-83.3218,41.388000000000005,-83.4363,41.3236,0.000230703
-81.0231,40.9207,-81.0031,40.5209,0.013317906
-84.1236,39.3496,-84.1532,39.2325,0.000012324
-84.1236,39.3496,-84.5652,39.3938,0.000048275
-81.2824,39.9156,-81.1313,40.1621,0.008295712
-84.7378,41.1798,-84.7746,40.8006,0.000354933
-82.1261,39.4005,-82.03399999999999,39.0292,0.003641514
-81.2812,40.2737,-81.1313,40.1621,0.002163428
-82.4129,39.9595,-82.5446,39.8426,0.000673079
-82.4488,38.4298,-82.3188,38.4154,0.000047216
-82.5446,39.8426,-82.4129,39.9595,0.001098915
-81.469,41.6072,-81.5348,41.4948,0.000016448
-81.469,41.6072,-81.5219,41.0802,0.000165674
-81.4562,39.6314,-81.2824,39.9156,0.005153181
-81.4562,39.6314,-81.2401,39.3201,0.004179972
-82.1463,38.8862,-81.8235,38.8656,0.001763004
-82.0122,41.0348,-81.9948,40.9864,0.000048547
-82.0122,41.0348,-82.2818,40.9214,0.001817103
-83.8109,39.3224,-84.1532,39.2325,0.001912472
-80.675,40.8871,-80.5998,40.6179,0.000710631
-80.675,40.8871,-80.4738,40.5989,0.000544339
-84.0848,40.8305,-84.2693,41.0997,0.005647707
-83.9053,41.7113,-83.58200000000001,41.6639,0.000016616
-83.9053,41.7113,-83.9415,41.371,0.006139080
-80.6656,41.461999999999996,-80.6173,41.8567,0.001984571
-83.9635,40.2174,-84.0243,39.8862,0.000112518
-83.9635,40.2174,-83.5444,40.4007,0.001116756
-83.1842,39.4069,-82.7779,39.554,0.001584241
-83.7431,39.6598,-83.8109,39.3224,0.000576350
-81.9164,40.5533,-81.9948,40.9864,0.002187924
-84.2597,40.4389,-83.9635,40.2174,0.000438067
-81.5868,40.0221,-81.2824,39.9156,0.001358875
-84.7761,40.4113,-84.7746,40.8006,0.000763434
-84.7761,40.4113,-84.6384,40.2802,0.003268795
-81.0501,41.0245,-81.0231,40.9207,0.000136327
-81.0501,41.0245,-80.675,40.8871,0.000005533
-82.8369,41.5853,-83.3218,41.388000000000005,0.000648607
-84.7133,39.7917,-84.5652,39.3938,0.001296767
-83.4713,38.8559,-83.7878,38.8673,0.000308859
-83.4713,38.8559,-83.9191,38.7054,0.005105988
-82.9102,39.1517,-83.1842,39.4069,0.000342624
-84.6384,40.2802,-84.4084,39.9951,0.000035268
-84.6384,40.2802,-84.7761,40.4113,0.000674763
-82.7773,40.7392,-82.6618,40.6209,0.000773022
-82.7773,40.7392,-82.5049,40.5342,0.002671788
-81.0354,39.8489,-80.9351,39.6035,0.009681998
-83.3836,40.95,-83.3285,41.2162,0.000350388
-80.652,40.3653,-80.5998,40.6179,0.000161605
-83.08,40.1679,-83.2628,40.3533,0.000819944
-83.08,40.1679,-83.2993,39.9487,0.000350256
-81.0591,41.3722,-81.0231,40.9207,0.000005417
-81.0031,40.5209,-81.1313,40.1621,0.004096851
-81.0031,40.5209,-81.2812,40.2737,0.016087310
-84.0243,39.8862,-83.7431,39.6598,0.004904264
-82.5243,39.1591,-82.5993,39.4187,0.000086770
-82.5243,39.1591,-82.6108,39.1117,0.000320116
-84.4084,39.9951,-84.3165,39.7927,0.000042235
-84.4084,39.9951,-84.6384,40.2802,0.001711777
-83.5114,40.8064,-83.8235,40.9348,0.000978812
-83.5114,40.8064,-83.3836,40.95,0.001843573
-83.3871,39.0747,-83.1842,39.4069,0.000628855
-83.2077,40.5321,-83.08,40.1679,0.000193258
-83.2077,40.5321,-83.2628,40.3533,0.000081871
-82.5993,39.4187,-82.7779,39.554,0.000214574
-84.146,40.6513,-84.2597,40.4389,0.000286817
-84.146,40.6513,-83.8235,40.9348,0.000995540
-81.9154,39.7373,-82.1261,39.4005,0.000583831
-81.9154,39.7373,-81.5868,40.0221,0.000006639
-83.3185,38.2529,-83.6341,38.2126,0.004087585
-85.6333,38.2907,-85.4839,38.3355,0.001689236
-83.2752,37.2245,-83.4585,37.4215,0.002753339
-86.6304,37.8312,-86.7728,37.5589,0.000717104
-86.6304,37.8312,-86.7561,37.8962,0.084466956
-88.4381,36.5892,-88.4656,36.867,0.018731764
-88.4381,36.5892,-88.5692,36.5603,0.003703387
-86.7728,37.5589,-86.6304,37.8312,0.003484684
-86.7728,37.5589,-86.7561,37.8962,0.055175917
-82.7994,37.451,-82.7493,37.1638,0.004341070
-83.6156,38.1193,-83.6341,38.2126,0.001399647
-85.4839,38.3355,-85.3174,38.5955,0.019635680
-87.8909,37.5584,-88.1411,37.2198,0.028240772
-87.8909,37.5584,-87.7342,37.4662,0.003825517
-84.4699,38.2204,-84.1101,38.1425,0.018611208
-84.1004,36.9321,-83.7635,37.1464,0.003222649
-84.1004,36.9321,-83.7598,36.8353,0.000565567
-87.6885,37.1737,-87.7342,37.4662,0.027379635
-84.5675,39.0338,-84.6731,38.9472,0.000010899
-84.5675,39.0338,-84.76299999999999,39.1864,0.000079272
-84.6329,37.1745,-84.8506,36.8404,0.004007120
-84.3311,38.6708,-84.0666,38.6818,0.012152749
-84.3311,38.6708,-84.2366,38.5426,0.000726414
-87.2125,37.1231,-87.2425,37.01,0.000006643
-85.6927,36.7012,-85.6187,36.9841,0.042938414
-84.6731,38.9472,-84.4815,39.0401,0.000080947
-82.0632,37.4807,-81.9923,37.805,0.001240048
-85.9915,37.9366,-85.7146,38.0645,0.001995434
-83.4585,37.4215,-83.6085,37.6023,0.015307608
-85.0683,36.8051,-85.0683,36.995,0.000494645
-83.0488,37.9734,-83.0188,38.1879,0.003808589
-83.0488,37.9734,-83.1516,37.7015,0.006416725
-85.9358,37.8193,-85.7146,38.0645,0.001399991
-83.4045,36.8155,-83.3907,36.954,0.001507221
-83.4045,36.8155,-83.7598,36.8353,0.001523947
-88.5692,36.5603,-88.4656,36.867,0.022433456
-83.9691,37.9059,-83.9685,37.6969,0.000794033
-83.9691,37.9059,-84.1908,38.0014,0.002903847
-85.2196,37.8996,-85.0744,38.137,0.005743433
