year,loc_x,loc_y,estm_count
4,-77.4655,38.3319,664.5048640465448
5,-77.4655,38.3319,735.8499081678415
6,-77.4655,38.3319,758.5405527844631
0,-77.4712,39.0302,938.0357345529424
1,-77.4712,39.0302,972.566811786558
2,-77.4712,39.0302,893.2798568296748
3,-77.4712,39.0302,901.0650040174171
4,-77.4712,39.0302,825.1097017839411
5,-77.4712,39.0302,905.4929414284704
6,-77.4712,39.0302,694.5866228359469
0,-82.7774,36.8615,879.7502887878621
1,-82.7774,36.8615,1816.779145259988
2,-82.7774,36.8615,276.06514928100097
3,-82.7774,36.8615,313.81907963279815
4,-82.7774,36.8615,328.09721845056407
5,-82.7774,36.8615,1242.4797816149826
6,-82.7774,36.8615,839.4073466403802
0,-76.2883,37.4984,46.03431049683344
1,-76.2883,37.4984,31.04795183280953
2,-76.2883,37.4984,56.48191813692183
3,-76.2883,37.4984,61.15038849767881
4,-76.2883,37.4984,37.19403963704257
5,-76.2883,37.4984,72.72173026105233
6,-76.2883,37.4984,49.39825288511992
0,-81.8015,37.2473,51.43269728262844
1,-81.8015,37.2473,230.65658730547094
2,-81.8015,37.2473,389.6075315393205
3,-81.8015,37.2473,72.67489682333627
4,-81.8015,37.2473,70.77263229024666
5,-81.8015,37.2473,135.42281175161705
6,-81.8015,37.2473,513.4541665581535
0,-78.9012,38.0673,96.93941130163299
1,-78.9012,38.0673,-1.6150526662951523
2,-78.9012,38.0673,-1.6981435902112378
3,-78.9012,38.0673,185.82137997479308
4,-78.9012,38.0673,-6.2358521111003995
5,-78.9012,38.0673,9.339662227625993
6,-78.9012,38.0673,1.3199274304988342
0,-78.5222,38.041,306.70870772893534
1,-78.5222,38.041,46.15918546892579
2,-78.5222,38.041,201.97157390751977
3,-78.5222,38.041,678.8571981613508
4,-78.5222,38.041,173.56857299357915
5,-78.5222,38.041,64.30458504267087
6,-78.5222,38.041,355.244095814255
0,-81.6257,36.6015,107.8171829760187
1,-81.6257,36.6015,78.2486072619825
2,-81.6257,36.6015,98.1626767494626
3,-81.6257,36.6015,94.98712439455318
4,-81.6257,36.6015,89.33076005784535
5,-81.6257,36.6015,90.23054945122999
6,-81.6257,36.6015,133.2133754909129
0,-78.8828,37.913000000000004,121.48072070276747
1,-78.8828,37.913000000000004,87.48554819269262
2,-78.8828,37.913000000000004,74.52129765881236
3,-78.8828,37.913000000000004,98.90829842952428
4,-78.8828,37.913000000000004,71.36974160027329
5,-78.8828,37.913000000000004,64.65117116181779
6,-78.8828,37.913000000000004,113.82574818954892
0,-79.444,37.7825,16.50372018909675
1,-79.444,37.7825,0.3074646929724724
2,-79.444,37.7825,-1.5631984408726063
3,-79.444,37.7825,36.18196024047613
4,-79.444,37.7825,3.4287634112876426
5,-79.444,37.7825,-1.7726929872948611
6,-79.444,37.7825,-0.20970122259727567
0,-82.2961,36.9791,1751.4157026994103
1,-82.2961,36.9791,67.99010603715178
2,-82.2961,36.9791,583.8441797812691
3,-82.2961,36.9791,733.8263585546063
4,-82.2961,36.9791,63.89073198186305
5,-82.2961,36.9791,383.0469443439306
6,-82.2961,36.9791,69.74216066884368
0,-76.8978,36.9052,988.200871088956
1,-76.8978,36.9052,83.42035766595787
2,-76.8978,36.9052,11.237091704013162
3,-76.8978,36.9052,913.2379323628477
4,-76.8978,36.9052,62.11144269481582
5,-76.8978,36.9052,33.33904538371715
6,-76.8978,36.9052,99.17053618636427
0,-76.8229,38.0941,248.45999962648844
1,-76.8229,38.0941,210.95068856937402
2,-76.8229,38.0941,139.04108724696468
3,-76.8229,38.0941,50.251526742327584
4,-76.8229,38.0941,58.77262002025878
5,-76.8229,38.0941,95.77174251502106
6,-76.8229,38.0941,213.31239329275235
0,-80.3578,36.7168,58.57103584434408
1,-80.3578,36.7168,305.3934457259897
2,-80.3578,36.7168,239.07945795581116
3,-80.3578,36.7168,-11.689729421407357
4,-80.3578,36.7168,42.328746130375045
5,-80.3578,36.7168,53.912769860832945
6,-80.3578,36.7168,541.5148347925423
0,-79.9917,36.8293,653.3317865135574
1,-79.9917,36.8293,492.1164183917021
2,-79.9917,36.8293,162.70583741816708
3,-79.9917,36.8293,160.0277477301301
4,-79.9917,36.8293,1159.4992859450635
5,-79.9917,36.8293,441.43255314310437
6,-79.9917,36.8293,153.98340170674538
0,-83.1152,36.6871,105.45151484644825
1,-83.1152,36.6871,116.43169644470031
2,-83.1152,36.6871,148.8017323323481
3,-83.1152,36.6871,149.30833371159778
4,-83.1152,36.6871,152.87441628114718
5,-83.1152,36.6871,164.05752941935177
6,-83.1152,36.6871,202.4935782950662
0,-79.2895,37.2338,255.1924433899098
1,-79.2895,37.2338,193.28606625730532
2,-79.2895,37.2338,271.26650176226707
3,-79.2895,37.2338,169.70131559574276
4,-79.2895,37.2338,218.02560939213626
5,-79.2895,37.2338,171.6361928056531
6,-79.2895,37.2338,211.30362156240693
0,-82.7962,36.7196,425.08988179499585
1,-82.7962,36.7196,403.08518261088085
2,-82.7962,36.7196,391.28743226542093
3,-82.7962,36.7196,373.4698065934438
4,-82.7962,36.7196,339.3491047353993
5,-82.7962,36.7196,293.26607266558335
6,-82.7962,36.7196,337.01959493860204
0,-77.7219,36.9853,41.59603981566794
1,-77.7219,36.9853,47.04032167949655
2,-77.7219,36.9853,357.8789434543961
3,-77.7219,36.9853,42.77689124891745
4,-77.7219,36.9853,27.81369503464016
5,-77.7219,36.9853,71.21071302405285
6,-77.7219,36.9853,273.5646100954107
0,-80.6997,36.6771,164.4128898413239
1,-80.6997,36.6771,233.2836448656528
2,-80.6997,36.6771,252.24215764405997
3,-80.6997,36.6771,189.4083242626007
4,-80.6997,36.6771,234.93943518073323
5,-80.6997,36.6771,270.79956729604675
6,-80.6997,36.6771,352.23769498195577
0,-75.7182,37.6917,106.02507864069925
1,-75.7182,37.6917,182.37802938382077
2,-75.7182,37.6917,203.4003724022923
3,-75.7182,37.6917,136.5202955632713
4,-75.7182,37.6917,149.80791992195574
5,-75.7182,37.6917,83.6311581318166
6,-75.7182,37.6917,110.15859404403213
0,-75.8283,37.5295,39.44438530160963
1,-75.8283,37.5295,57.365804430489284
2,-75.8283,37.5295,59.106354046789455
3,-75.8283,37.5295,56.61076880262215
4,-75.8283,37.5295,77.41271572399086
5,-75.8283,37.5295,51.66313220442111
6,-75.8283,37.5295,72.87544738136857
0,-78.1283,36.9608,37.379590826064494
1,-78.1283,36.9608,161.1435384814968
2,-78.1283,36.9608,300.3898178572426
3,-78.1283,36.9608,35.6054726504466
4,-78.1283,36.9608,31.972083626387427
5,-78.1283,36.9608,54.176903475078994
6,-78.1283,36.9608,199.33767462015055
0,-76.538,37.7301,27.51230475592447
1,-76.538,37.7301,35.539218612542854
2,-76.538,37.7301,29.65570268666974
3,-76.538,37.7301,31.180235104563064
4,-76.538,37.7301,31.983966920022333
5,-76.538,37.7301,29.850287008339432
6,-76.538,37.7301,49.3106651994592
0,-78.6333,37.494,146.4853404421428
1,-78.6333,37.494,156.34260173090084
2,-78.6333,37.494,122.0241756195708
3,-78.6333,37.494,187.15668849252575
4,-78.6333,37.494,147.23607632645044
5,-78.6333,37.494,112.23498494678455
6,-78.6333,37.494,119.86745261572536
0,-79.7872,36.6871,52.42566596449226
1,-79.7872,36.6871,97.50722786548124
2,-79.7872,36.6871,843.2792384310341
3,-79.7872,36.6871,315.6418703443576
4,-79.7872,36.6871,122.21770813256464
5,-79.7872,36.6871,73.28089020291362
6,-79.7872,36.6871,483.8601710342376
0,-77.8267,38.416,512.7906247184112
1,-77.8267,38.416,570.2090175184562
2,-77.8267,38.416,590.4628976124817
3,-77.8267,38.416,512.2628798042573
4,-77.8267,38.416,409.0661924948368
5,-77.8267,38.416,328.6656621306681
6,-77.8267,38.416,444.24331054555375
0,-78.1745,39.1734,194.10961276072973
1,-78.1745,39.1734,414.37316396309734
2,-78.1745,39.1734,126.22060580594032
3,-78.1745,39.1734,95.99859675771039
4,-78.1745,39.1734,105.22200078251437
5,-78.1745,39.1734,192.2650235485694
6,-78.1745,39.1734,44.34077596340175
0,-78.1125,38.2484,155.02212810484716
1,-78.1125,38.2484,163.9921913304144
2,-78.1125,38.2484,196.97262625569272
3,-78.1125,38.2484,126.64826536651803
4,-78.1125,38.2484,167.04967985848182
5,-78.1125,38.2484,186.687220054148
6,-78.1125,38.2484,155.78987680137934
0,-77.6492,37.506,1395.9222453670402
1,-77.6492,37.506,1543.568630249458
2,-77.6492,37.506,1903.6174867749617
3,-77.6492,37.506,1816.3500956629582
4,-77.6492,37.506,1947.2498890879767
5,-77.6492,37.506,2084.5229189252263
6,-77.6492,37.506,1847.1769423645146
0,-77.6661,38.6355,119.29488882105512
1,-77.6661,38.6355,696.4305346764678
2,-77.6661,38.6355,1274.0706766432354
3,-77.6661,38.6355,265.2927068965007
4,-77.6661,38.6355,239.82201263885125
5,-77.6661,38.6355,85.9264996333532
6,-77.6661,38.6355,389.79399309296144
0,-78.9061,38.6601,393.87890754709065
1,-78.9061,38.6601,431.44763797416203
2,-78.9061,38.6601,545.5533283026869
3,-78.9061,38.6601,596.5246859251392
4,-78.9061,38.6601,512.5717061226236
5,-78.9061,38.6601,481.40646067446227
6,-78.9061,38.6601,551.9249073744155
0,-77.9882,37.3366,108.44538781282066
1,-77.9882,37.3366,56.115038697491805
2,-77.9882,37.3366,116.20070157061777
3,-77.9882,37.3366,178.03425290131037
4,-77.9882,37.3366,89.83976824781767
5,-77.9882,37.3366,13.695563860622093
6,-77.9882,37.3366,35.182289027124625
0,-78.3908,36.666,345.7180500789805
1,-78.3908,36.666,492.72496464174543
2,-78.3908,36.666,216.06670552387928
3,-78.3908,36.666,113.74430853151765
4,-78.3908,36.666,82.27380106513691
5,-78.3908,36.666,79.25256889994671
6,-78.3908,36.666,583.3958302020036
0,-81.6382,36.666,389.75177604578323
1,-81.6382,36.666,425.7809048765709
2,-81.6382,36.666,484.81905776425174
3,-81.6382,36.666,401.7880801046976
4,-81.6382,36.666,436.03171751724943
5,-81.6382,36.666,422.58344498931586
6,-81.6382,36.666,462.12575446030417
0,-81.192,36.8862,385.84644242181673
1,-81.192,36.8862,492.2979343511164
2,-81.192,36.8862,480.5708341271214
3,-81.192,36.8862,529.1068477357283
4,-81.192,36.8862,544.506265488065
5,-81.192,36.8862,597.0076294615893
6,-81.192,36.8862,467.914960093338
0,-77.9061,38.0068,391.63911849422664
1,-77.9061,38.0068,241.78689540365818
2,-77.9061,38.0068,219.99124115259482
3,-77.9061,38.0068,108.31892262488152
4,-77.9061,38.0068,87.12067534630823
5,-77.9061,38.0068,77.9497839173703
6,-77.9061,38.0068,78.75851760762316
0,-78.3681,39.0551,487.8508855897318
1,-78.3681,39.0551,502.3088435525317
2,-78.3681,39.0551,383.3417647438982
3,-78.3681,39.0551,407.8932740338861
4,-78.3681,39.0551,403.0273220960324
5,-78.3681,39.0551,420.5711992299478
6,-78.3681,39.0551,335.733720160788
0,-81.5927,36.7929,602.7993492829564
1,-81.5927,36.7929,421.98569675838974
2,-81.5927,36.7929,228.05600436633677
3,-81.5927,36.7929,163.95998751922858
4,-81.5927,36.7929,133.62223352332424
5,-81.5927,36.7929,142.1766118686421
6,-81.5927,36.7929,746.3230746537198
0,-76.6625,37.9501,1215.0050298150265
1,-76.6625,37.9501,2581.476739777962
2,-76.6625,37.9501,566.9397356267897
3,-76.6625,37.9501,669.2862799262755
4,-76.6625,37.9501,675.7600624692188
5,-76.6625,37.9501,265.5845195278729
6,-76.6625,37.9501,119.73233958066331
0,-77.4689,36.816,200.40565700551377
1,-77.4689,36.816,23.53384889883248
2,-77.4689,36.816,57.544305967730054
3,-77.4689,36.816,301.4984580741739
4,-77.4689,36.816,35.94380522675022
5,-77.4689,36.816,25.300310608650175
6,-77.4689,36.816,134.6338146764163
0,-77.0687,37.344,7.653540099929103
1,-77.0687,37.344,1.7899702323785376
2,-77.0687,37.344,0.9987860918329061
3,-77.0687,37.344,17.83434929686798
4,-77.0687,37.344,7.829622266943534
5,-77.0687,37.344,0.8819135762614732
6,-77.0687,37.344,5.067591956702884
0,-80.5583,37.1229,47.07275460273527
1,-80.5583,37.1229,90.98946628568375
2,-80.5583,37.1229,78.46582748170596
3,-80.5583,37.1229,142.5180610205982
4,-80.5583,37.1229,101.19933964349855
5,-80.5583,37.1229,45.39538678925208
6,-80.5583,37.1229,37.08850948192384
0,-78.0883,37.6674,64.04124725058308
1,-78.0883,37.6674,43.951359102362666
2,-78.0883,37.6674,47.91000997480111
3,-78.0883,37.6674,88.81458778461823
4,-78.0883,37.6674,59.95644164142793
5,-78.0883,37.6674,22.094519244430618
6,-78.0883,37.6674,27.40295072693415
0,-78.1033,38.9231,430.59482199321957
1,-78.1033,38.9231,102.65269217251004
2,-78.1033,38.9231,480.82485071457836
3,-78.1033,38.9231,2145.396859915873
4,-78.1033,38.9231,263.2191965854146
5,-78.1033,38.9231,142.75795170189272
6,-78.1033,38.9231,597.4372419838921
0,-77.8937,36.8553,142.23735986543713
1,-77.8937,36.8553,88.44128746715579
2,-77.8937,36.8553,97.94745004308459
3,-77.8937,36.8553,80.18998938470699
4,-77.8937,36.8553,108.71558550212461
5,-77.8937,36.8553,62.88822175017302
6,-77.8937,36.8553,98.76999597168475
0,-78.4545,38.6653,185.99192391791104
1,-78.4545,38.6653,291.4874759525877
2,-78.4545,38.6653,242.72589159940372
3,-78.4545,38.6653,216.5881169912182
4,-78.4545,38.6653,151.33058054496018
5,-78.4545,38.6653,174.96414057779467
6,-78.4545,38.6653,150.06688287822445
0,-78.601,36.9933,68.8063814095802
1,-78.601,36.9933,59.9012830420543
2,-78.601,36.9933,65.6564456748724
3,-78.601,36.9933,79.57956284827895
4,-78.601,36.9933,56.55189790021144
5,-78.601,36.9933,61.223938631434734
6,-78.601,36.9933,34.80985175631159
0,-79.6403,38.3237,11.932254251843723
1,-79.6403,38.3237,0.00016991017460848441
2,-79.6403,38.3237,-0.10651270904216573
3,-79.6403,38.3237,0.27537124223531634
4,-79.6403,38.3237,4.897129629381705
5,-79.6403,38.3237,1.4007786038159973
6,-79.6403,38.3237,0.9112228733608642
0,-80.8576,37.373000000000005,265.37650064193633
1,-80.8576,37.373000000000005,217.8575701501324
2,-80.8576,37.373000000000005,242.9112345745184
3,-80.8576,37.373000000000005,212.31929399934998
4,-80.8576,37.373000000000005,152.9042121826563
5,-80.8576,37.373000000000005,140.01775598839697
6,-80.8576,37.373000000000005,164.24323878112196
0,-77.0436,37.4418,49.86103392200026
1,-77.0436,37.4418,149.83299603517457
2,-77.0436,37.4418,265.3538320301439
3,-77.0436,37.4418,220.57875434945447
4,-77.0436,37.4418,59.57336058775222
5,-77.0436,37.4418,25.447982490621104
6,-77.0436,37.4418,33.38277562712704
0,-80.7255,36.9342,599.3919756879935
1,-80.7255,36.9342,576.1745509250451
2,-80.7255,36.9342,550.7591147480484
3,-80.7255,36.9342,555.4098776305874
4,-80.7255,36.9342,460.6072211993634
5,-80.7255,36.9342,447.70495290834145
6,-80.7255,36.9342,445.28479717343225
0,-77.3473,38.0533,161.92375779302714
1,-77.3473,38.0533,265.41309801102227
2,-77.3473,38.0533,225.23049731253226
3,-77.3473,38.0533,192.94185304722208
4,-77.3473,38.0533,224.63111640535945
5,-77.3473,38.0533,168.56237591481406
6,-77.3473,38.0533,167.7152364540439
0,-76.0435,36.7335,1600.998043198743
1,-76.0435,36.7335,89.7494953932614
2,-76.0435,36.7335,35.5582713850427
3,-76.0435,36.7335,1428.5736400943092
4,-76.0435,36.7335,77.09585511069837
5,-76.0435,36.7335,55.43340839474209
6,-76.0435,36.7335,123.5896257861862
0,-79.7253,37.3866,278.72296004918826
1,-79.7253,37.3866,260.64129764423654
2,-79.7253,37.3866,281.032041363836
3,-79.7253,37.3866,360.18736254458366
4,-79.7253,37.3866,372.5242218106227
5,-79.7253,37.3866,350.2708853271796
6,-79.7253,37.3866,296.4154292526414
0,-79.4196,36.6716,220.46835895160928
1,-79.4196,36.6716,478.21491102861785
2,-79.4196,36.6716,78.82988337130173
3,-79.4196,36.6716,130.69997703999502
4,-79.4196,36.6716,60.952779909849625
5,-79.4196,36.6716,241.36968265417758
6,-79.4196,36.6716,483.0658755292555
0,-77.2604,38.6823,1439.5111321935897
1,-77.2604,38.6823,173.91374146382003
2,-77.2604,38.6823,83.25341013184088
3,-77.2604,38.6823,1735.901381104073
4,-77.2604,38.6823,127.93979850106932
5,-77.2604,38.6823,217.67515308002376
6,-77.2604,38.6823,80.69499104937839
0,-79.8779,37.4167,211.5570121164858
1,-79.8779,37.4167,222.44258164709498
2,-79.8779,37.4167,203.63489937416182
3,-79.8779,37.4167,204.8222163439857
4,-79.8779,37.4167,179.9095957612042
5,-79.8779,37.4167,165.38786853453004
6,-79.8779,37.4167,178.86421697054007
0,-76.8308,36.866,501.9472694108583
1,-76.8308,36.866,185.40407812944989
2,-76.8308,36.866,78.60753298204776
3,-76.8308,36.866,96.47271190803005
4,-76.8308,36.866,580.8029281117737
5,-76.8308,36.866,193.63337542555655
6,-76.8308,36.866,61.76030713324059
0,-77.7022,37.6015,66.91517845516339
1,-77.7022,37.6015,57.53935537629464
2,-77.7022,37.6015,40.17705532948615
3,-77.7022,37.6015,42.37821516004094
4,-77.7022,37.6015,36.46307781983249
5,-77.7022,37.6015,40.450783836793775
6,-77.7022,37.6015,51.17645251557886
0,-78.3319,39.264,448.27101767885654
1,-78.3319,39.264,554.9746307800804
2,-78.3319,39.264,519.3803443886881
3,-78.3319,39.264,609.2951966426
4,-78.3319,39.264,495.5551127811119
5,-78.3319,39.264,566.3052193551642
6,-78.3319,39.264,466.4233240689312
0,-81.1501,37.1521,23.006809247444533
1,-81.1501,37.1521,32.87983599872358
2,-81.1501,37.1521,28.052153191625383
3,-81.1501,37.1521,25.02078489941589
4,-81.1501,37.1521,23.234707646404228
5,-81.1501,37.1521,17.914687962869632
6,-81.1501,37.1521,29.784421102156184
0,-77.3706,37.7668,385.0054260438355
1,-77.3706,37.7668,498.87300399601475
2,-77.3706,37.7668,356.92073370666805
3,-77.3706,37.7668,553.1606503177521
4,-77.3706,37.7668,532.2947783977378
5,-77.3706,37.7668,474.922846695034
6,-77.3706,37.7668,431.1643721140999
0,-76.3024,36.6778,954.2945369472468
1,-76.3024,36.6778,81.26727336950667
2,-76.3024,36.6778,70.8556291001731
3,-76.3024,36.6778,907.2744249846761
4,-76.3024,36.6778,50.2345930656252
5,-76.3024,36.6778,67.57622795790607
6,-76.3024,36.6778,77.14633794012003
0,-76.8665,37.9185,117.66588340722556
1,-76.8665,37.9185,170.02936569029848
2,-76.8665,37.9185,168.99851560328264
3,-76.8665,37.9185,159.90785041092155
4,-76.8665,37.9185,64.36047644572248
5,-76.8665,37.9185,62.91107935495529
6,-76.8665,37.9185,118.41048422901692
0,-77.2875,36.8457,116.13916644767893
1,-77.2875,36.8457,184.97643236903582
2,-77.2875,36.8457,51.447112623745824
3,-77.2875,36.8457,16.269585158302057
4,-77.2875,36.8457,146.85390421004266
5,-77.2875,36.8457,107.24956895326568
6,-77.2875,36.8457,38.687089136389226
0,-78.3261,38.4879,30.63285682174501
1,-78.3261,38.4879,84.63499954179277
2,-78.3261,38.4879,38.382565166571325
3,-78.3261,38.4879,20.006953703242527
4,-78.3261,38.4879,19.419310897846465
5,-78.3261,38.4879,21.12432720539642
6,-78.3261,38.4879,108.60394824358723
0,-76.5747,37.6395,46.5379528135312
1,-76.5747,37.6395,82.62079132639973
2,-76.5747,37.6395,68.16989632272066
3,-76.5747,37.6395,28.75827756871594
4,-76.5747,37.6395,34.94627234569399
5,-76.5747,37.6395,29.344816959792507
6,-76.5747,37.6395,50.71917916286183
0,-79.5709,38.1948,52.495693956100915
1,-79.5709,38.1948,68.8596005271598
2,-79.5709,38.1948,33.27303462223617
3,-79.5709,38.1948,28.354845289777675
4,-79.5709,38.1948,16.43622464100244
5,-79.5709,38.1948,20.6071414733704
6,-79.5709,38.1948,30.352129650392413
0,-77.1011,38.8786,611.288755833127
1,-77.1011,38.8786,682.671846577938
2,-77.1011,38.8786,693.902622428072
3,-77.1011,38.8786,762.4414231903779
4,-77.1011,38.8786,731.0169844474565
5,-77.1011,38.8786,889.9220990578738
6,-77.1011,38.8786,992.01222682917
0,-78.0029,37.0821,93.12399748218084
1,-78.0029,37.0821,113.94831361249635
2,-78.0029,37.0821,78.62547616453404
3,-78.0029,37.0821,102.28320980442814
4,-78.0029,37.0821,103.23774581294907
5,-78.0029,37.0821,102.85408442408409
6,-78.0029,37.0821,77.43178219193649
0,-78.4417,38.2504,53.18642972722418
1,-78.4417,38.2504,36.41946195121017
2,-78.4417,38.2504,179.3009989402682
3,-78.4417,38.2504,298.4056227349027
4,-78.4417,38.2504,36.449979353484245
5,-78.4417,38.2504,30.07796055020037
6,-78.4417,38.2504,79.78608103987702
0,-79.9868,37.7786,0.5613294818907653
1,-79.9868,37.7786,0.6370260861904175
2,-79.9868,37.7786,0.5591777852351852
3,-79.9868,37.7786,0.4446570870976339
4,-79.9868,37.7786,0.4308760821240836
5,-79.9868,37.7786,0.4591489144769665
6,-79.9868,37.7786,0.5659152556957141
0,-81.6387,37.1909,337.7196241796015
1,-81.6387,37.1909,437.268773907253
2,-81.6387,37.1909,405.58764605153027
3,-81.6387,37.1909,546.1686958569923
4,-81.6387,37.1909,678.6579013771355
5,-81.6387,37.1909,728.1985571832014
6,-81.6387,37.1909,799.4948061965931
0,-78.4856,38.0374,114.79523194663984
1,-78.4856,38.0374,278.6254051771735
2,-78.4856,38.0374,93.1801586572623
3,-78.4856,38.0374,63.18521477960113
4,-78.4856,38.0374,79.8454869077971
5,-78.4856,38.0374,158.22754842005705
6,-78.4856,38.0374,73.79455110240762
0,-80.1395,37.4293,35.32205805176077
1,-80.1395,37.4293,19.224473365492553
2,-80.1395,37.4293,28.8846812286805
3,-80.1395,37.4293,38.55122637556073
4,-80.1395,37.4293,68.95360273251151
5,-80.1395,37.4293,29.92104566253649
6,-80.1395,37.4293,11.140441488831328
0,-79.9795,37.8865,199.45630267649514
1,-79.9795,37.8865,181.01645217936846
2,-79.9795,37.8865,184.23681936115295
3,-79.9795,37.8865,165.71892546065212
4,-79.9795,37.8865,153.4055570214659
5,-79.9795,37.8865,147.9434113656242
6,-79.9795,37.8865,195.41314169229585
0,-76.4402,37.2801,134.4103463694959
1,-76.4402,37.2801,163.14514730783614
2,-76.4402,37.2801,172.04644884427708
3,-76.4402,37.2801,159.73603257853887
4,-76.4402,37.2801,136.61384190763803
5,-76.4402,37.2801,110.33612064907159
6,-76.4402,37.2801,146.6402463007266
0,-76.259,36.8945,1109.0235822432026
1,-76.259,36.8945,149.18845306340674
2,-76.259,36.8945,151.6304456915117
3,-76.259,36.8945,1051.4379001218736
4,-76.259,36.8945,239.59946850873274
5,-76.259,36.8945,149.43835429575614
6,-76.259,36.8945,191.05967123599333
0,-76.6847,36.5882,622.2660298292013
1,-76.6847,36.5882,13.60059239355888
2,-76.6847,36.5882,-10.203762821770692
3,-76.6847,36.5882,182.9994600807693
4,-76.6847,36.5882,15.945573843290292
5,-76.6847,36.5882,6.589185500739607
6,-76.6847,36.5882,98.19087720463394
0,-77.9823,39.1508,28.267707024249027
1,-77.9823,39.1508,46.67586434978787
2,-77.9823,39.1508,43.53194495259971
3,-77.9823,39.1508,54.60224847290039
4,-77.9823,39.1508,55.822830199545436
5,-77.9823,39.1508,61.0611643065209
6,-77.9823,39.1508,47.34186945554507
0,-77.3914,37.2042,482.46054378799613
1,-77.3914,37.2042,52.94470032196427
2,-77.3914,37.2042,16.601165369246008
3,-77.3914,37.2042,635.9456701916185
4,-77.3914,37.2042,54.65354319089471
5,-77.3914,37.2042,43.05802684126378
6,-77.3914,37.2042,77.86831798277605
0,-76.9665,37.2273,16.76327811122115
1,-76.9665,37.2273,16.152148360174014
2,-76.9665,37.2273,9.378884252836997
3,-76.9665,37.2273,17.46424673628244
4,-76.9665,37.2273,14.690048767823153
5,-76.9665,37.2273,6.597695009977559
6,-76.9665,37.2273,8.350454152721714
0,-77.1878,38.8648,76.02744409805058
1,-77.1878,38.8648,8.585355896589588
2,-77.1878,38.8648,-0.47784262496044183
3,-77.1878,38.8648,11.48475028701029
4,-77.1878,38.8648,-1.5874976730308277
5,-77.1878,38.8648,3.727833411912974
6,-77.1878,38.8648,2.5569987846076097
0,-78.2322,38.6562,36.77217414730324
