year,loc_x,loc_y,estm_count
5,-77.4655,38.3319,349
6,-77.4655,38.3319,539
7,-77.4655,38.3319,1483
0,-77.4712,39.0302,961
1,-77.4712,39.0302,960
2,-77.4712,39.0302,921
3,-77.4712,39.0302,883
4,-77.4712,39.0302,864
5,-77.4712,39.0302,850
6,-77.4712,39.0302,846
7,-77.4712,39.0302,830
0,-82.7774,36.8615,315
1,-82.7774,36.8615,1287
2,-82.7774,36.8615,159
3,-82.7774,36.8615,953
4,-82.7774,36.8615,377
5,-82.7774,36.8615,153
6,-82.7774,36.8615,882
7,-82.7774,36.8615,407
0,-76.2883,37.4984,33
1,-76.2883,37.4984,29
2,-76.2883,37.4984,44
3,-76.2883,37.4984,69
4,-76.2883,37.4984,73
5,-76.2883,37.4984,96
6,-76.2883,37.4984,42
7,-76.2883,37.4984,26
0,-81.8015,37.2473,242
1,-81.8015,37.2473,187
2,-81.8015,37.2473,219
3,-81.8015,37.2473,207
4,-81.8015,37.2473,251
5,-81.8015,37.2473,240
6,-81.8015,37.2473,272
7,-81.8015,37.2473,306
0,-78.9012,38.0673,98
1,-78.9012,38.0673,0
2,-78.9012,38.0673,0
3,-78.9012,38.0673,191
4,-78.9012,38.0673,-1
5,-78.9012,38.0673,16
6,-78.9012,38.0673,-7
7,-78.9012,38.0673,40
0,-78.5222,38.041,209
1,-78.5222,38.041,59
2,-78.5222,38.041,245
3,-78.5222,38.041,725
4,-78.5222,38.041,131
5,-78.5222,38.041,60
6,-78.5222,38.041,323
7,-78.5222,38.041,354
0,-81.6257,36.6015,160
1,-81.6257,36.6015,201
2,-81.6257,36.6015,54
3,-81.6257,36.6015,29
4,-81.6257,36.6015,49
5,-81.6257,36.6015,45
6,-81.6257,36.6015,138
7,-81.6257,36.6015,360
0,-78.8828,37.913000000000004,147
1,-78.8828,37.913000000000004,178
2,-78.8828,37.913000000000004,110
3,-78.8828,37.913000000000004,151
4,-78.8828,37.913000000000004,48
5,-78.8828,37.913000000000004,62
6,-78.8828,37.913000000000004,95
7,-78.8828,37.913000000000004,272
0,-79.444,37.7825,38
1,-79.444,37.7825,5
2,-79.444,37.7825,0
3,-79.444,37.7825,12
4,-79.444,37.7825,1
5,-79.444,37.7825,-4
6,-79.444,37.7825,-3
7,-79.444,37.7825,-2
0,-82.2961,36.9791,188
1,-82.2961,36.9791,467
2,-82.2961,36.9791,719
3,-82.2961,36.9791,718
4,-82.2961,36.9791,72
5,-82.2961,36.9791,61
6,-82.2961,36.9791,104
7,-82.2961,36.9791,177
0,-76.8978,36.9052,1468
1,-76.8978,36.9052,93
2,-76.8978,36.9052,-22
3,-76.8978,36.9052,333
4,-76.8978,36.9052,34
5,-76.8978,36.9052,43
6,-76.8978,36.9052,241
7,-76.8978,36.9052,64
0,-76.8229,38.0941,100
1,-76.8229,38.0941,134
2,-76.8229,38.0941,137
3,-76.8229,38.0941,110
4,-76.8229,38.0941,139
5,-76.8229,38.0941,144
6,-76.8229,38.0941,162
7,-76.8229,38.0941,172
0,-80.3578,36.7168,141
1,-80.3578,36.7168,160
2,-80.3578,36.7168,161
3,-80.3578,36.7168,96
4,-80.3578,36.7168,130
5,-80.3578,36.7168,118
6,-80.3578,36.7168,217
7,-80.3578,36.7168,134
0,-79.9917,36.8293,495
1,-79.9917,36.8293,175
2,-79.9917,36.8293,67
3,-79.9917,36.8293,246
4,-79.9917,36.8293,218
5,-79.9917,36.8293,396
6,-79.9917,36.8293,716
7,-79.9917,36.8293,240
0,-83.1152,36.6871,110
1,-83.1152,36.6871,112
2,-83.1152,36.6871,148
3,-83.1152,36.6871,139
4,-83.1152,36.6871,149
5,-83.1152,36.6871,180
6,-83.1152,36.6871,191
7,-83.1152,36.6871,262
0,-79.2895,37.2338,252
1,-79.2895,37.2338,200
2,-79.2895,37.2338,279
3,-79.2895,37.2338,172
4,-79.2895,37.2338,214
5,-79.2895,37.2338,178
6,-79.2895,37.2338,213
7,-79.2895,37.2338,289
0,-82.7962,36.7196,386
1,-82.7962,36.7196,415
2,-82.7962,36.7196,435
3,-82.7962,36.7196,315
4,-82.7962,36.7196,381
5,-82.7962,36.7196,348
6,-82.7962,36.7196,437
7,-82.7962,36.7196,411
0,-77.7219,36.9853,90
1,-77.7219,36.9853,203
2,-77.7219,36.9853,53
3,-77.7219,36.9853,27
4,-77.7219,36.9853,17
5,-77.7219,36.9853,35
6,-77.7219,36.9853,48
7,-77.7219,36.9853,114
0,-80.6997,36.6771,122
1,-80.6997,36.6771,488
2,-80.6997,36.6771,278
3,-80.6997,36.6771,69
4,-80.6997,36.6771,71
5,-80.6997,36.6771,129
6,-80.6997,36.6771,219
7,-80.6997,36.6771,505
0,-75.7182,37.6917,117
1,-75.7182,37.6917,193
2,-75.7182,37.6917,209
3,-75.7182,37.6917,130
4,-75.7182,37.6917,147
5,-75.7182,37.6917,76
6,-75.7182,37.6917,96
7,-75.7182,37.6917,62
0,-75.8283,37.5295,17
1,-75.8283,37.5295,39
2,-75.8283,37.5295,32
3,-75.8283,37.5295,58
4,-75.8283,37.5295,97
5,-75.8283,37.5295,95
6,-75.8283,37.5295,111
7,-75.8283,37.5295,68
0,-78.1283,36.9608,33
1,-78.1283,36.9608,146
2,-78.1283,36.9608,329
3,-78.1283,36.9608,38
4,-78.1283,36.9608,32
5,-78.1283,36.9608,54
6,-78.1283,36.9608,190
7,-78.1283,36.9608,46
0,-76.538,37.7301,58
1,-76.538,37.7301,22
2,-76.538,37.7301,14
3,-76.538,37.7301,20
4,-76.538,37.7301,24
5,-76.538,37.7301,22
6,-76.538,37.7301,47
7,-76.538,37.7301,91
0,-78.6333,37.494,149
1,-78.6333,37.494,164
2,-78.6333,37.494,127
3,-78.6333,37.494,145
4,-78.6333,37.494,127
5,-78.6333,37.494,128
6,-78.6333,37.494,120
7,-78.6333,37.494,157
0,-79.7872,36.6871,241
1,-79.7872,36.6871,244
2,-79.7872,36.6871,320
3,-79.7872,36.6871,204
4,-79.7872,36.6871,275
5,-79.7872,36.6871,188
6,-79.7872,36.6871,224
7,-79.7872,36.6871,237
0,-77.8267,38.416,587
1,-77.8267,38.416,595
2,-77.8267,38.416,597
3,-77.8267,38.416,517
4,-77.8267,38.416,382
5,-77.8267,38.416,334
6,-77.8267,38.416,413
7,-77.8267,38.416,376
0,-78.1745,39.1734,394
1,-78.1745,39.1734,401
2,-78.1745,39.1734,132
3,-78.1745,39.1734,112
4,-78.1745,39.1734,43
5,-78.1745,39.1734,304
6,-78.1745,39.1734,108
7,-78.1745,39.1734,69
0,-78.1125,38.2484,170
1,-78.1125,38.2484,328
2,-78.1125,38.2484,255
3,-78.1125,38.2484,62
4,-78.1125,38.2484,77
5,-78.1125,38.2484,106
6,-78.1125,38.2484,100
7,-78.1125,38.2484,426
0,-77.6492,37.506,1391
1,-77.6492,37.506,1521
2,-77.6492,37.506,1876
3,-77.6492,37.506,1791
4,-77.6492,37.506,1940
5,-77.6492,37.506,2058
6,-77.6492,37.506,1877
7,-77.6492,37.506,1797
0,-77.6661,38.6355,145
1,-77.6661,38.6355,773
2,-77.6661,38.6355,1307
3,-77.6661,38.6355,272
4,-77.6661,38.6355,251
5,-77.6661,38.6355,69
6,-77.6661,38.6355,352
7,-77.6661,38.6355,628
0,-78.9061,38.6601,395
1,-78.9061,38.6601,429
2,-78.9061,38.6601,526
3,-78.9061,38.6601,588
4,-78.9061,38.6601,518
5,-78.9061,38.6601,493
6,-78.9061,38.6601,586
7,-78.9061,38.6601,563
0,-77.9882,37.3366,109
1,-77.9882,37.3366,52
2,-77.9882,37.3366,113
3,-77.9882,37.3366,177
4,-77.9882,37.3366,90
5,-77.9882,37.3366,16
6,-77.9882,37.3366,34
7,-77.9882,37.3366,41
0,-78.3908,36.666,332
1,-78.3908,36.666,530
2,-78.3908,36.666,234
3,-78.3908,36.666,124
4,-78.3908,36.666,74
5,-78.3908,36.666,82
6,-78.3908,36.666,552
7,-78.3908,36.666,488
0,-81.6382,36.666,202
1,-81.6382,36.666,140
2,-81.6382,36.666,1118
3,-81.6382,36.666,196
4,-81.6382,36.666,84
5,-81.6382,36.666,274
6,-81.6382,36.666,2269
7,-81.6382,36.666,437
0,-81.192,36.8862,412
1,-81.192,36.8862,484
2,-81.192,36.8862,494
3,-81.192,36.8862,520
4,-81.192,36.8862,528
5,-81.192,36.8862,619
6,-81.192,36.8862,441
7,-81.192,36.8862,439
0,-77.9061,38.0068,397
1,-77.9061,38.0068,247
2,-77.9061,38.0068,223
3,-77.9061,38.0068,105
4,-77.9061,38.0068,84
5,-77.9061,38.0068,77
6,-77.9061,38.0068,82
7,-77.9061,38.0068,156
0,-78.3681,39.0551,281
1,-78.3681,39.0551,119
2,-78.3681,39.0551,342
3,-78.3681,39.0551,1711
4,-78.3681,39.0551,120
5,-78.3681,39.0551,117
6,-78.3681,39.0551,396
7,-78.3681,39.0551,754
0,-81.5927,36.7929,625
1,-81.5927,36.7929,444
2,-81.5927,36.7929,229
3,-81.5927,36.7929,166
4,-81.5927,36.7929,134
5,-81.5927,36.7929,144
6,-81.5927,36.7929,732
7,-81.5927,36.7929,1244
0,-76.6625,37.9501,1364
1,-76.6625,37.9501,2937
2,-76.6625,37.9501,752
3,-76.6625,37.9501,673
4,-76.6625,37.9501,690
5,-76.6625,37.9501,534
6,-76.6625,37.9501,296
7,-76.6625,37.9501,89
0,-77.4689,36.816,207
1,-77.4689,36.816,23
2,-77.4689,36.816,56
3,-77.4689,36.816,316
4,-77.4689,36.816,38
5,-77.4689,36.816,26
6,-77.4689,36.816,157
7,-77.4689,36.816,63
0,-77.0687,37.344,7
1,-77.0687,37.344,2
2,-77.0687,37.344,3
3,-77.0687,37.344,19
4,-77.0687,37.344,14
5,-77.0687,37.344,8
6,-77.0687,37.344,3
7,-77.0687,37.344,2
0,-80.5583,37.1229,34
1,-80.5583,37.1229,214
2,-80.5583,37.1229,19
3,-80.5583,37.1229,54
4,-80.5583,37.1229,180
5,-80.5583,37.1229,-14
6,-80.5583,37.1229,8
7,-80.5583,37.1229,-65
0,-78.0883,37.6674,123
1,-78.0883,37.6674,84
2,-78.0883,37.6674,55
3,-78.0883,37.6674,67
4,-78.0883,37.6674,40
5,-78.0883,37.6674,5
6,-78.0883,37.6674,22
7,-78.0883,37.6674,67
0,-78.1033,38.9231,265
1,-78.1033,38.9231,126
2,-78.1033,38.9231,340
3,-78.1033,38.9231,1833
4,-78.1033,38.9231,484
5,-78.1033,38.9231,132
6,-78.1033,38.9231,317
7,-78.1033,38.9231,1005
0,-77.8937,36.8553,41
1,-77.8937,36.8553,64
2,-77.8937,36.8553,308
3,-77.8937,36.8553,-14
4,-77.8937,36.8553,51
5,-77.8937,36.8553,20
6,-77.8937,36.8553,61
7,-77.8937,36.8553,153
0,-78.4545,38.6653,383
1,-78.4545,38.6653,291
2,-78.4545,38.6653,167
3,-78.4545,38.6653,116
4,-78.4545,38.6653,100
5,-78.4545,38.6653,143
6,-78.4545,38.6653,102
7,-78.4545,38.6653,489
0,-78.601,36.9933,56
1,-78.601,36.9933,55
2,-78.601,36.9933,76
3,-78.601,36.9933,92
4,-78.601,36.9933,59
5,-78.601,36.9933,66
6,-78.601,36.9933,31
7,-78.601,36.9933,53
0,-79.6403,38.3237,11
1,-79.6403,38.3237,0
2,-79.6403,38.3237,0
3,-79.6403,38.3237,0
4,-79.6403,38.3237,3
5,-79.6403,38.3237,1
6,-79.6403,38.3237,0
7,-79.6403,38.3237,3
0,-80.8576,37.373000000000005,69
1,-80.8576,37.373000000000005,92
2,-80.8576,37.373000000000005,313
3,-80.8576,37.373000000000005,657
4,-80.8576,37.373000000000005,21
5,-80.8576,37.373000000000005,41
6,-80.8576,37.373000000000005,136
7,-80.8576,37.373000000000005,499
0,-77.0436,37.4418,64
1,-77.0436,37.4418,156
2,-77.0436,37.4418,272
3,-77.0436,37.4418,223
4,-77.0436,37.4418,55
5,-77.0436,37.4418,25
6,-77.0436,37.4418,33
7,-77.0436,37.4418,103
0,-80.7255,36.9342,315
1,-80.7255,36.9342,179
2,-80.7255,36.9342,460
3,-80.7255,36.9342,2117
4,-80.7255,36.9342,183
5,-80.7255,36.9342,111
6,-80.7255,36.9342,209
7,-80.7255,36.9342,1060
0,-77.3473,38.0533,103
1,-77.3473,38.0533,490
2,-77.3473,38.0533,123
3,-77.3473,38.0533,61
4,-77.3473,38.0533,70
5,-77.3473,38.0533,85
6,-77.3473,38.0533,110
7,-77.3473,38.0533,481
0,-76.0435,36.7335,988
1,-76.0435,36.7335,881
2,-76.0435,36.7335,165
3,-76.0435,36.7335,404
4,-76.0435,36.7335,140
5,-76.0435,36.7335,533
6,-76.0435,36.7335,141
7,-76.0435,36.7335,23
0,-79.7253,37.3866,274
1,-79.7253,37.3866,272
2,-79.7253,37.3866,318
3,-79.7253,37.3866,335
4,-79.7253,37.3866,353
5,-79.7253,37.3866,332
6,-79.7253,37.3866,383
7,-79.7253,37.3866,463
0,-79.4196,36.6716,161
1,-79.4196,36.6716,173
2,-79.4196,36.6716,165
3,-79.4196,36.6716,201
4,-79.4196,36.6716,193
5,-79.4196,36.6716,219
6,-79.4196,36.6716,256
7,-79.4196,36.6716,211
0,-77.2604,38.6823,4472
1,-77.2604,38.6823,612
2,-77.2604,38.6823,85
3,-77.2604,38.6823,774
4,-77.2604,38.6823,419
5,-77.2604,38.6823,263
6,-77.2604,38.6823,32
7,-77.2604,38.6823,46
0,-79.8779,37.4167,120
1,-79.8779,37.4167,41
2,-79.8779,37.4167,218
3,-79.8779,37.4167,533
4,-79.8779,37.4167,108
5,-79.8779,37.4167,61
6,-79.8779,37.4167,96
7,-79.8779,37.4167,531
0,-76.8308,36.866,38
1,-76.8308,36.866,254
2,-76.8308,36.866,126
3,-76.8308,36.866,94
4,-76.8308,36.866,77
5,-76.8308,36.866,466
6,-76.8308,36.866,146
7,-76.8308,36.866,35
0,-77.7022,37.6015,83
1,-77.7022,37.6015,78
2,-77.7022,37.6015,60
3,-77.7022,37.6015,35
4,-77.7022,37.6015,35
5,-77.7022,37.6015,27
6,-77.7022,37.6015,35
7,-77.7022,37.6015,42
0,-78.3319,39.264,695
1,-78.3319,39.264,1219
2,-78.3319,39.264,584
3,-78.3319,39.264,356
4,-78.3319,39.264,72
5,-78.3319,39.264,307
6,-78.3319,39.264,177
7,-78.3319,39.264,662
0,-81.1501,37.1521,10
1,-81.1501,37.1521,55
2,-81.1501,37.1521,64
3,-81.1501,37.1521,10
4,-81.1501,37.1521,9
5,-81.1501,37.1521,9
6,-81.1501,37.1521,50
7,-81.1501,37.1521,78
0,-77.3706,37.7668,397
1,-77.3706,37.7668,589
2,-77.3706,37.7668,417
3,-77.3706,37.7668,535
4,-77.3706,37.7668,504
5,-77.3706,37.7668,414
6,-77.3706,37.7668,418
7,-77.3706,37.7668,585
0,-76.3024,36.6778,458
1,-76.3024,36.6778,707
2,-76.3024,36.6778,157
3,-76.3024,36.6778,237
4,-76.3024,36.6778,312
5,-76.3024,36.6778,373
6,-76.3024,36.6778,85
7,-76.3024,36.6778,52
0,-76.8665,37.9185,84
1,-76.8665,37.9185,32
2,-76.8665,37.9185,99
3,-76.8665,37.9185,405
4,-76.8665,37.9185,72
5,-76.8665,37.9185,26
6,-76.8665,37.9185,38
7,-76.8665,37.9185,124
0,-77.2875,36.8457,143
1,-77.2875,36.8457,12
2,-77.2875,36.8457,54
3,-77.2875,36.8457,276
4,-77.2875,36.8457,33
5,-77.2875,36.8457,25
6,-77.2875,36.8457,126
7,-77.2875,36.8457,60
0,-78.3261,38.4879,126
1,-78.3261,38.4879,88
2,-78.3261,38.4879,33
3,-78.3261,38.4879,20
4,-78.3261,38.4879,27
5,-78.3261,38.4879,22
6,-78.3261,38.4879,44
7,-78.3261,38.4879,97
0,-76.5747,37.6395,49
1,-76.5747,37.6395,93
2,-76.5747,37.6395,69
3,-76.5747,37.6395,31
4,-76.5747,37.6395,33
5,-76.5747,37.6395,27
6,-76.5747,37.6395,54
7,-76.5747,37.6395,58
0,-79.5709,38.1948,18
1,-79.5709,38.1948,71
2,-79.5709,38.1948,84
3,-79.5709,38.1948,14
4,-79.5709,38.1948,-2
5,-79.5709,38.1948,16
6,-79.5709,38.1948,11
7,-79.5709,38.1948,87
0,-77.1011,38.8786,240
1,-77.1011,38.8786,416
2,-77.1011,38.8786,2024
3,-77.1011,38.8786,866
4,-77.1011,38.8786,553
5,-77.1011,38.8786,405
6,-77.1011,38.8786,466
7,-77.1011,38.8786,1380
0,-78.0029,37.0821,212
1,-78.0029,37.0821,136
2,-78.0029,37.0821,36
3,-78.0029,37.0821,69
4,-78.0029,37.0821,51
5,-78.0029,37.0821,50
6,-78.0029,37.0821,60
7,-78.0029,37.0821,196
0,-78.4417,38.2504,55
1,-78.4417,38.2504,37
2,-78.4417,38.2504,180
3,-78.4417,38.2504,285
4,-78.4417,38.2504,34
5,-78.4417,38.2504,26
6,-78.4417,38.2504,81
7,-78.4417,38.2504,158
0,-79.9868,37.7786,0
1,-79.9868,37.7786,0
2,-79.9868,37.7786,0
3,-79.9868,37.7786,0
4,-79.9868,37.7786,0
5,-79.9868,37.7786,0
6,-79.9868,37.7786,0
7,-79.9868,37.7786,0
0,-81.6387,37.1909,158
1,-81.6387,37.1909,664
2,-81.6387,37.1909,1832
3,-81.6387,37.1909,215
4,-81.6387,37.1909,275
5,-81.6387,37.1909,561
6,-81.6387,37.1909,2796
7,-81.6387,37.1909,1874
0,-78.4856,38.0374,155
1,-78.4856,38.0374,70
2,-78.4856,38.0374,8
3,-78.4856,38.0374,196
4,-78.4856,38.0374,237
5,-78.4856,38.0374,21
6,-78.4856,38.0374,73
7,-78.4856,38.0374,130
0,-80.1395,37.4293,38
1,-80.1395,37.4293,22
2,-80.1395,37.4293,27
3,-80.1395,37.4293,35
4,-80.1395,37.4293,61
5,-80.1395,37.4293,30
6,-80.1395,37.4293,11
7,-80.1395,37.4293,13
0,-79.9795,37.8865,304
1,-79.9795,37.8865,130
2,-79.9795,37.8865,47
3,-79.9795,37.8865,33
4,-79.9795,37.8865,84
5,-79.9795,37.8865,185
6,-79.9795,37.8865,311
7,-79.9795,37.8865,620
0,-76.4402,37.2801,71
1,-76.4402,37.2801,44
2,-76.4402,37.2801,123
3,-76.4402,37.2801,511
4,-76.4402,37.2801,67
5,-76.4402,37.2801,37
6,-76.4402,37.2801,62
7,-76.4402,37.2801,192
0,-76.259,36.8945,1138
1,-76.259,36.8945,160
2,-76.259,36.8945,151
3,-76.259,36.8945,1060
4,-76.259,36.8945,234
5,-76.259,36.8945,144
6,-76.259,36.8945,208
7,-76.259,36.8945,221
0,-76.6847,36.5882,627
1,-76.6847,36.5882,14
2,-76.6847,36.5882,-10
3,-76.6847,36.5882,180
4,-76.6847,36.5882,15
5,-76.6847,36.5882,7
6,-76.6847,36.5882,97
7,-76.6847,36.5882,67
0,-77.9823,39.1508,16
1,-77.9823,39.1508,13
2,-77.9823,39.1508,42
3,-77.9823,39.1508,163
4,-77.9823,39.1508,20
5,-77.9823,39.1508,21
6,-77.9823,39.1508,37
7,-77.9823,39.1508,141
0,-77.3914,37.2042,1390
1,-77.3914,37.2042,111
2,-77.3914,37.2042,-29
3,-77.3914,37.2042,206
4,-77.3914,37.2042,76
5,-77.3914,37.2042,189
6,-77.3914,37.2042,156
7,-77.3914,37.2042,55
0,-76.9665,37.2273,17
1,-76.9665,37.2273,14
2,-76.9665,37.2273,17
3,-76.9665,37.2273,15
4,-76.9665,37.2273,10
5,-76.9665,37.2273,9
6,-76.9665,37.2273,7
7,-76.9665,37.2273,16
0,-77.1878,38.8648,86
1,-77.1878,38.8648,6
2,-77.1878,38.8648,0
3,-77.1878,38.8648,12
4,-77.1878,38.8648,-1
5,-77.1878,38.8648,5
6,-77.1878,38.8648,4
7,-77.1878,38.8648,1
0,-78.2322,38.6562,29
1,-78.2322,38.6562,66
2,-78.2322,38.6562,104
3,-78.2322,38.6562,73
4,-78.2322,38.6562,53
5,-78.2322,38.6562,28
6,-78.2322,38.6562,8
7,-78.2322,38.6562,12
0,-80.9176,36.666,22
1,-80.9176,36.666,26
2,-80.9176,36.666,0
3,-80.9176,36.666,3
4,-80.9176,36.666,1
5,-80.9176,36.666,-17
6,-80.9176,36.666,-2
7,-80.9176,36.666,1
0,-79.8636,36.6827,65
1,-79.8636,36.6827,33
2,-79.8636,36.6827,9
3,-79.8636,36.6827,204
4,-79.8636,36.6827,48
5,-79.8636,36.6827,9
6,-79.8636,36.6827,22
7,-79.8636,36.6827,-23
0,-76.8041,37.3799,356
1,-76.8041,37.3799,448
2,-76.8041,37.3799,157
3,-76.8041,37.3799,42
4,-76.8041,37.3799,113
5,-76.8041,37.3799,37
6,-76.8041,37.3799,165
7,-76.8041,37.3799,767
0,-79.4088,36.5831,720
1,-79.4088,36.5831,63
2,-79.4088,36.5831,15
3,-79.4088,36.5831,161
4,-79.4088,36.5831,5
5,-79.4088,36.5831,-13
6,-79.4088,36.5831,129
7,-79.4088,36.5831,109
0,-79.1058,37.4487,413
1,-79.1058,37.4487,205
2,-79.1058,37.4487,297
3,-79.1058,37.4487,248
4,-79.1058,37.4487,158
5,-79.1058,37.4487,138
6,-79.1058,37.4487,238
7,-79.1058,37.4487,291
0,-78.8735,38.4362,39
1,-78.8735,38.4362,13
2,-78.8735,38.4362,8
3,-78.8735,38.4362,77
4,-78.8735,38.4362,31
5,-78.8735,38.4362,18
6,-78.8735,38.4362,88
7,-78.8735,38.4362,36
0,-77.4871,38.2992,69
1,-77.4871,38.2992,303
2,-77.4871,38.2992,53
3,-77.4871,38.2992,40
4,-77.4871,38.2992,225
5,-77.4871,38.2992,41
6,-77.4871,38.2992,11
7,-77.4871,38.2992,22
0,-79.8886,37.2747,643
1,-79.8886,37.2747,227
2,-79.8886,37.2747,505
3,-79.8886,37.2747,3775
4,-79.8886,37.2747,326
5,-79.8886,37.2747,157
6,-79.8886,37.2747,239
7,-79.8886,37.2747,411
0,-78.682,37.2642,81
1,-78.682,37.2642,51
2,-78.682,37.2642,59
3,-78.682,37.2642,22
4,-78.682,37.2642,41
5,-78.682,37.2642,29
6,-78.682,37.2642,94
7,-78.682,37.2642,200
0,-76.354,36.8468,1081
1,-76.354,36.8468,178
2,-76.354,36.8468,138
3,-76.354,36.8468,869
4,-76.354,36.8468,105
5,-76.354,36.8468,90
6,-76.354,36.8468,95
7,-76.354,36.8468,107
0,-76.5185,37.1052,3187
1,-76.5185,37.1052,66
2,-76.5185,37.1052,-81
3,-76.5185,37.1052,929
4,-76.5185,37.1052,52
5,-76.5185,37.1052,12
6,-76.5185,37.1052,131
7,-76.5185,37.1052,142
0,-77.5885,38.1982,1177
1,-77.5885,38.1982,1803
2,-77.5885,38.1982,477
3,-77.5885,38.1982,228
4,-77.5885,38.1982,289
5,-77.5885,38.1982,425
6,-77.5885,38.1982,539
7,-77.5885,38.1982,1402
0,-80.0554,37.2864,69
1,-80.0554,37.2864,72
2,-80.0554,37.2864,33
3,-80.0554,37.2864,54
4,-80.0554,37.2864,6
5,-80.0554,37.2864,52
6,-80.0554,37.2864,23
7,-80.0554,37.2864,8
0,-79.0608,38.1593,56
1,-79.0608,38.1593,38
2,-79.0608,38.1593,24
3,-79.0608,38.1593,68
4,-79.0608,38.1593,2
5,-79.0608,38.1593,67
6,-79.0608,38.1593,-4
7,-79.0608,38.1593,2
0,-82.1607,36.618,113
1,-82.1607,36.618,124
2,-82.1607,36.618,44
3,-82.1607,36.618,78
4,-82.1607,36.618,337
5,-82.1607,36.618,34
6,-82.1607,36.618,0
7,-82.1607,36.618,159
0,-76.7075,37.2691,55
1,-76.7075,37.2691,8
2,-76.7075,37.2691,6
3,-76.7075,37.2691,63
4,-76.7075,37.2691,31
5,-76.7075,37.2691,-1
6,-76.7075,37.2691,17
7,-76.7075,37.2691,0
0,-80.2045,37.0379,76
1,-80.2045,37.0379,30
2,-80.2045,37.0379,106
3,-80.2045,37.0379,460
4,-80.2045,37.0379,54
5,-80.2045,37.0379,16
6,-80.2045,37.0379,37
7,-80.2045,37.0379,109
0,-77.0861,38.8184,868
1,-77.0861,38.8184,71
2,-77.0861,38.8184,35
3,-77.0861,38.8184,181
4,-77.0861,38.8184,32
5,-77.0861,38.8184,51
6,-77.0861,38.8184,21
7,-77.0861,38.8184,196
0,-82.626,36.9317,0
1,-82.626,36.9317,0
2,-82.626,36.9317,0
3,-82.626,36.9317,0
4,-82.626,36.9317,0
5,-82.626,36.9317,0
6,-82.626,36.9317,0
7,-82.626,36.9317,0
0,-79.1911,37.4004,321
1,-79.1911,37.4004,9
2,-79.1911,37.4004,-138
3,-79.1911,37.4004,535
4,-79.1911,37.4004,57
5,-79.1911,37.4004,-7
6,-79.1911,37.4004,116
7,-79.1911,37.4004,-216
0,-76.433,37.1982,114
1,-76.433,37.1982,74
2,-76.433,37.1982,171
3,-76.433,37.1982,703
4,-76.433,37.1982,120
5,-76.433,37.1982,48
