Year,ID,Name,InnerIndex,HC01_VC03
2010,75,"Essex, Virginia",43.035615203751085,4466
2010,76,"Sussex, Virginia",54.75713260491436,3796
2010,77,"Madison, Virginia",123.45999745820525,5213
2010,78,"Middlesex, Virginia",57.00576718743588,4303
2010,79,"Bath, Virginia",26.08780063007719,2025
2010,80,"Arlington, Virginia",512.2649286500971,91892
2010,81,"Nottoway, Virginia",244.8562803244748,5607
2010,82,"Greene, Virginia",35.683222934225874,6709
2010,83,"Covington (city), Virginia",0.5,2641
2010,84,"Tazewell, Virginia",551.6102509698947,18015
2010,85,"Charlottesville (city), Virginia",156.76575742335118,17290
2010,86,"Craig, Virginia",24.677700056205538,1989
2010,87,"Alleghany, Virginia",444.962569608038,6964
2010,88,"Gloucester, Virginia",54.73580107707492,14014
2010,89,"Norfolk (city), Virginia",160.30868607397937,85061
2010,90,"Suffolk (city), Virginia",167.39903696652397,30126
2010,91,"Clarke, Virginia",17.915575381686494,5535
2010,92,"Petersburg (city), Virginia",348.3696685243094,12305
2010,93,"Surry, Virginia",7.598363319305073,2481
2010,94,"Falls Church (city), Virginia",33.872819877382376,4706
2010,95,"Rappahannock, Virginia",55.88758884403408,3163
2010,96,"Galax (city), Virginia",12.538871483004742,3326
2010,97,"Martinsville (city), Virginia",91.83344622294754,5922
2010,98,"James City, Virginia",599.0990009675809,25851
2010,99,"Danville (city), Virginia",252.7150666723836,19448
2010,100,"Amherst, Virginia",96.39365965336101,12706
2010,101,"Harrisonburg (city), Virginia",16.53988337863315,14965
2010,102,"Fredericksburg (city), Virginia",63.47482428398564,9206
2010,103,"Roanoke, Virginia",289.15586614329817,37833
2010,104,"Appomattox, Virginia",72.01357378032262,5976
2010,105,"Portsmouth (city), Virginia",231.87297658164124,37325
2010,106,"Newport News (city), Virginia",1041.5407682275545,70653
2010,107,"Spotsylvania, Virginia",2206.0164042737138,41009
2010,108,"Salem (city), Virginia",57.64333476142448,9890
2010,109,"Staunton (city), Virginia",43.570504282086695,10408
2010,110,"Bristol (city), Virginia",90.12127464126499,7948
2010,111,"Williamsburg (city), Virginia",8.453064827723399,4069
2010,112,"Floyd, Virginia",44.794841442601395,6334
2010,113,"Alexandria (city), Virginia",184.16043275784247,63738
2010,114,"Norton (city), Virginia",0.375,1764
2010,115,"Lynchburg (city), Virginia",275.9488038823783,27875
2010,116,"York, Virginia",84.20474207081213,24002
2010,117,"Emporia (city), Virginia",27.172298709661643,2406
2010,118,"Poquoson (city), Virginia",4.661817339730806,4524
2010,119,"Hopewell (city), Virginia",25.935500602586693,8914
2010,120,"Buena Vista (city), Virginia",7.461172636017438,2693
2010,121,"Colonial Heights (city), Virginia",167.33916377789842,7075
2010,122,"Logan, West Virginia",625.4046693171116,14740
2010,123,"Hardy, West Virginia",54.42604891185235,4877
2010,124,"Tucker, West Virginia",0.5479824117458705,3132
2010,125,"Fayette, West Virginia",71.76950124189834,18140
2010,126,"Hancock, West Virginia",256.48739878136564,13296
2010,127,"Jefferson, West Virginia",56.64373904425033,19164
2010,128,"Harrison, West Virginia",920.2918141163661,27740
2010,129,"Wayne, West Virginia",18.361273152075167,16751
2010,130,"Grant, West Virginia",100.73468296203215,4899
2010,131,"Raleigh, West Virginia",347.9401852089639,31196
2010,132,"Mercer, West Virginia",211.8353412988809,25344
2010,133,"Boone, West Virginia",48.107893680688115,10023
2010,134,"Preston, West Virginia",35.67904914003383,12850
2010,135,"Monroe, West Virginia",40.55055500941161,5594
2010,136,"McDowell, West Virginia",170.0470934667473,8338
2010,137,"Randolph, West Virginia",212.71691018754112,11319
2010,138,"Monongalia, West Virginia",63.626940604614,35073
2010,139,"Wood, West Virginia",980.4485550878723,36222
2010,140,"Putnam, West Virginia",201.46496103340823,20975
2010,141,"Kanawha, West Virginia",1924.0238545636023,82501
2010,142,"Cabell, West Virginia",538.7719804934073,40564
2010,143,"Brooke, West Virginia",3.4874083359431673,9824
2010,144,"Marshall, West Virginia",39.41757426171605,13997
2010,145,"Morgan, West Virginia",22.695150762547154,7068
2010,146,"Pendleton, West Virginia",2.4039905862655337,3516
2010,147,"Barbour, West Virginia",15.778576447919745,6219
2010,148,"Calhoun, West Virginia",5.0123573859610815,3030
2010,149,"Jackson, West Virginia",35.3188220729157,11634
2010,150,"Taylor, West Virginia",4.311592249527092,6579
2010,151,"Mingo, West Virginia",166.92542394946412,10936
2010,152,"Mineral, West Virginia",139.90101850028063,11308
2010,153,"Marion, West Virginia",382.957593169999,22744
2010,154,"Pocahontas, West Virginia",57.80539168877066,3812
2010,155,"Webster, West Virginia",44.577826353967964,4116
2010,156,"Mason, West Virginia",22.16566483889203,10932
2010,157,"Braxton, West Virginia",171.4697949565435,6028
2010,158,"Upshur, West Virginia",343.16952554573714,9291
2010,159,"Clay, West Virginia",33.33074204749965,3530
2010,160,"Wyoming, West Virginia",8.778535886509106,9126
2010,161,"Roane, West Virginia",17.249864189497345,6015
2010,162,"Wetzel, West Virginia",15.986545450994685,6897
2010,163,"Gilmer, West Virginia",55.14941517277156,2460
2010,164,"Nicholas, West Virginia",120.1317045154239,10304
2010,165,"Hampshire, West Virginia",61.87959170586924,9755
2010,166,"Ohio, West Virginia",514.7688565962706,18850
2010,167,"Berkeley, West Virginia",262.5668959269676,38730
2010,168,"Greenbrier, West Virginia",300.30194326277143,15302
2010,169,"Pleasants, West Virginia",26.031393328908027,2591
2010,170,"Summers, West Virginia",11.88781626801478,5075
2010,171,"Ritchie, West Virginia",12.621381822975751,4213
2010,172,"Wirt, West Virginia",2.528005231500828,2364
2010,173,"Tyler, West Virginia",54.58574176065981,3792
2010,174,"Lewis, West Virginia",64.81782263873588,6527
2010,175,"Lincoln, West Virginia",0.9776584649552108,8711
2010,176,"Doddridge, West Virginia",15.531582820596235,2860
2010,177,"Westmoreland, Pennsylvania",666.8799118550484,152640
2010,178,"Delaware, Pennsylvania",10808.134672312159,206542
2010,179,"Carbon, Pennsylvania",754.6487580785193,26111
2010,180,"Venango, Pennsylvania",251.64777979460413,22457
2010,181,"Washington, Pennsylvania",365.211284465282,83604
2010,182,"Lebanon, Pennsylvania",2226.0190398423592,51543
2010,183,"Montgomery, Pennsylvania",123.00030495967178,306661
2010,184,"Perry, Pennsylvania",509.8803900160718,17943
2010,185,"Cambria, Pennsylvania",517.5271603923308,58802
2010,186,"Allegheny, Pennsylvania",3250.4842190783265,522703
2010,187,"Lackawanna, Pennsylvania",714.6290394491059,86318
2010,188,"Berks, Pennsylvania",1681.9453542547976,153307
2010,189,"Beaver, Pennsylvania",742.5831768396912,70350
2010,190,"Wayne, Pennsylvania",221.50910458922138,19678
2010,191,"Susquehanna, Pennsylvania",139.4792888224742,17225
2010,192,"Bucks, Pennsylvania",2793.057662632836,229552
2010,193,"Schuylkill, Pennsylvania",2833.7486046429644,60347
2010,194,"Luzerne, Pennsylvania",1617.8763634005315,130855
2010,195,"Armstrong, Pennsylvania",202.90738336160933,28814
2010,196,"Snyder, Pennsylvania",129.24073625128645,14258
2010,197,"Northampton, Pennsylvania",888.3224580299327,111929
2010,198,"Huntingdon, Pennsylvania",101.6754340047298,16876
2010,199,"York, Pennsylvania",2824.3196635258328,166600
2010,200,"Clearfield, Pennsylvania",472.95634802197753,32823
2010,201,"Chester, Pennsylvania",614.08642378184,181136
2010,202,"Butler, Pennsylvania",788.8353103692621,71911
2010,203,"McKean, Pennsylvania",531.432492820495,17324
2010,204,"Clinton, Pennsylvania",107.51845028432129,15238
2010,205,"Lancaster, Pennsylvania",1185.4425223994954,191474
2010,206,"Warren, Pennsylvania",184.38484797159052,17630
2010,207,"Forest, Pennsylvania",16.098759539775465,1996
2010,208,"Adams, Pennsylvania",233.42227228534293,38331
2010,209,"Monroe, Pennsylvania",858.097453184741,59997
2010,210,"Clarion, Pennsylvania",261.86007409211254,15742
2010,211,"Lehigh, Pennsylvania",1230.492238035086,132879
2010,212,"Indiana, Pennsylvania",192.7623907574398,34375
2010,213,"Cumberland, Pennsylvania",334.8659090038556,93739
2010,214,"Bradford, Pennsylvania",109.39231226778593,24861
2010,215,"Bedford, Pennsylvania",147.13541686258995,19913
2010,216,"Centre, Pennsylvania",541.0938815744364,54971
2010,217,"Mifflin, Pennsylvania",63.836595700822954,19051
2010,218,"Mercer, Pennsylvania",186.13163476146872,46681
2010,219,"Lycoming, Pennsylvania",545.3257051058392,46612
2010,220,"Jefferson, Pennsylvania",144.77061753877777,18236
2010,221,"Blair, Pennsylvania",1240.3102155834497,51651
2010,222,"Greene, Pennsylvania",106.83260774596465,14010
2010,223,"Lawrence, Pennsylvania",540.732521229677,36587
2010,224,"Tioga, Pennsylvania",129.57339265469744,17182
2010,225,"Franklin, Pennsylvania",258.1330238340122,58290
2010,226,"Fayette, Pennsylvania",380.6455957784539,55363
2010,227,"Columbia, Pennsylvania",898.6145744920516,25884
2010,228,"Somerset, Pennsylvania",519.9301429035011,30319
2010,229,"Erie, Pennsylvania",1093.6129803338283,108252
2010,230,"Dauphin, Pennsylvania",4985.579391190499,107808
2010,231,"Elk, Pennsylvania",144.9404320941887,13743
2010,232,"Sullivan, Pennsylvania",7.738864025904398,2436
2010,233,"Northumberland, Pennsylvania",456.25315774011875,39234
2010,234,"Wyoming, Pennsylvania",201.07767444209867,11023
2010,235,"Cameron, Pennsylvania",5.487637851804821,2181
2010,236,"Crawford, Pennsylvania",1159.5951226024724,35456
2010,237,"Union, Pennsylvania",185.3238036082527,14963
2010,238,"Montour, Pennsylvania",33.2650214935089,7310
2010,239,"Juniata, Pennsylvania",104.55126948907125,9037
2010,240,"Fulton, Pennsylvania",153.6536878467056,5848
2010,241,"Potter, Pennsylvania",98.46038580481466,7291
2010,242,"Pike, Pennsylvania",316.0627173003284,22190
2010,243,"Philadelphia, Pennsylvania",10771.841303914433,574488
2010,244,"Erie, Ohio",756.9351611901277,31855
2010,245,"Putnam, Ohio",62.5257180104386,12891
2010,246,"Henry, Ohio",24.919565459234068,11111
2010,247,"Lorain, Ohio",856.9558378307827,114479
2010,248,"Wood, Ohio",900.6111239629892,48636
2010,249,"Lucas, Ohio",1257.4872679587072,179000
2010,250,"Scioto, Ohio",347.8909772309105,30162
2010,251,"Muskingum, Ohio",497.49160293147173,34121
2010,252,"Cuyahoga, Ohio",5310.074614546655,538944
2010,253,"Hamilton, Ohio",29592.349981829557,327864
2010,254,"Logan, Ohio",459.0391526840561,18398
2010,255,"Williams, Ohio",9.144871988531266,14953
2010,256,"Clermont, Ohio",378.3294578495444,72927
2010,257,"Van Wert, Ohio",424.50581714967433,11472
2010,258,"Knox, Ohio",366.2533761034695,22582
2010,259,"Seneca, Ohio",120.12473804565319,22138
2010,260,"Hancock, Ohio",1537.1045979197002,30632
2010,261,"Perry, Ohio",85.72583055500697,13554
2010,262,"Belmont, Ohio",194.23091392320572,29004
2010,263,"Jackson, Ohio",749.0743585759299,13105
2010,264,"Meigs, Ohio",58.71653904135065,9675
2010,265,"Fayette, Ohio",221.56958071458666,11597
2010,266,"Union, Ohio",155.49002802492208,17826
2010,267,"Huron, Ohio",1112.9321387013777,22972
2010,268,"Richland, Ohio",603.5494935491369,48557
2010,269,"Montgomery, Ohio",11317.957861252662,223660
2010,270,"Butler, Ohio",952.5968040342187,134287
2010,271,"Stark, Ohio",2812.5178670147475,150921
2010,272,"Wayne, Ohio",374.9211574409478,42395
2010,273,"Ashland, Ohio",2546.6347889073586,20040
2010,274,"Tuscarawas, Ohio",831.5478044697188,36128
2010,275,"Defiance, Ohio",1707.8386891506686,15232
2010,276,"Ashtabula, Ohio",475.9029178537006,38911
2010,277,"Brown, Ohio",587.3822296915056,15997
2010,278,"Franklin, Ohio",20356.13719140015,457799
2010,279,"Morrow, Ohio",213.8614826466919,13037
2010,280,"Pickaway, Ohio",342.6720182855044,19045
2010,281,"Summit, Ohio",4711.098042309646,223122
2010,282,"Coshocton, Ohio",50.72596469121847,14582
2010,283,"Madison, Ohio",1021.0963857746435,14745
2010,284,"Sandusky, Ohio",152.01598280136798,24109
2010,285,"Mahoning, Ohio",4410.224823339943,99024
2010,286,"Warren, Ohio",1447.280211145352,74144
2010,287,"Noble, Ohio",11.018163642134603,4904
2010,288,"Paulding, Ohio",52.16303007868064,7661
2010,289,"Athens, Ohio",1668.9391281782998,22283
2010,290,"Harrison, Ohio",81.3392353046373,6377
2010,291,"Licking, Ohio",1259.6311310708068,62569
2010,292,"Lawrence, Ohio",168.92552239790606,24631
2010,293,"Fairfield, Ohio",554.2726632296017,53911
2010,294,"Lake, Ohio",7243.8524454872595,94211
2010,295,"Washington, Ohio",202.92495336863857,25373
2010,296,"Gallia, Ohio",711.1446930507025,12246
2010,297,"Medina, Ohio",357.1273077738539,64202
2010,298,"Clinton, Ohio",1277.7452922984112,16323
2010,299,"Columbiana, Ohio",290.3435753254593,42162
2010,300,"Allen, Ohio",1332.0158457839432,40719
2010,301,"Fulton, Ohio",54.36457734940871,16345
2010,302,"Trumbull, Ohio",728.7836648628163,86463
2010,303,"Champaign, Ohio",411.8431381555287,15161
2010,304,"Ross, Ohio",1466.536811913619,28107
2010,305,"Greene, Ohio",650.4858044090746,61962
2010,306,"Holmes, Ohio",141.87789330167027,12120
2010,307,"Shelby, Ohio",978.2911814417411,18488
2010,308,"Guernsey, Ohio",262.37389190094785,16217
2010,309,"Mercer, Ohio",52.781431919445026,15606
2010,310,"Portage, Ohio",826.6099429082491,61819
2010,311,"Ottawa, Ohio",567.0362578221432,17933
2010,312,"Preble, Ohio",72.41769138991974,16392
2010,313,"Adams, Ohio",171.24932237058553,10754
2010,314,"Pike, Ohio",289.4361338642464,10643
2010,315,"Darke, Ohio",74.54157176739784,20769
2010,316,"Crawford, Ohio",1082.4759625612032,18105
2010,317,"Monroe, Ohio",101.74009899082732,6174
2010,318,"Wyandot, Ohio",30.221099369559422,9169
2010,319,"Jefferson, Ohio",107.80438120180875,29130
2010,320,"Delaware, Ohio",379.0723888077376,61203
2010,321,"Geauga, Ohio",82.53526202730123,34285
2010,322,"Carroll, Ohio",27.805606740631195,11488
2010,323,"Clark, Ohio",367.35474650115077,55145
2010,324,"Vinton, Ohio",154.27069949329123,5349
2010,325,"Miami, Ohio",543.2809090880185,41087
2010,326,"Hardin, Ohio",865.723618560712,11768
2010,327,"Highland, Ohio",821.8023468709393,16638
2010,328,"Marion, Ohio",337.63199412289487,24863
2010,329,"Hocking, Ohio",71.54299708483467,11486
2010,330,"Auglaize, Ohio",100.60071636123071,18209
2010,331,"Morgan, Ohio",91.91811437381725,6187
2010,332,"Rowan, Kentucky",146.52140103844218,8285
2010,333,"Jefferson, Kentucky",7130.895770806149,300561
2010,334,"Perry, Kentucky",1439.410350117018,10816
2010,335,"Breckinridge, Kentucky",34.18238053080487,7474
2010,336,"Calloway, Kentucky",49.17294887847422,14844
2010,337,"Ohio, Kentucky",265.7956611456342,8770
2010,338,"Floyd, Kentucky",162.13322994316988,15542
2010,339,"Bath, Kentucky",46.64712776871877,4338
2010,340,"Oldham, Kentucky",66.84788016493285,19280
2010,341,"Union, Kentucky",64.89453259843947,5639
2010,342,"Scott, Kentucky",163.97656508590697,17242
2010,343,"Whitley, Kentucky",779.1666937113429,13102
2010,344,"Hopkins, Kentucky",188.61470134723683,18401
2010,345,"Kenton, Kentucky",502.3507765305287,61912
2010,346,"Pulaski, Kentucky",1045.8516997860227,25872
2010,347,"Pendleton, Kentucky",36.601562380654975,5326
2010,348,"Muhlenberg, Kentucky",495.4396480993985,12364
2010,349,"Monroe, Kentucky",137.3534296853723,4347
2010,350,"Boone, Kentucky",724.9603707632725,41612
2010,351,"Pike, Kentucky",655.3042843671869,27022
2010,352,"Meade, Kentucky",326.91921564670645,10043
2010,353,"Breathitt, Kentucky",103.87688371126515,5257
2010,354,"Clinton, Kentucky",29.35633009517845,4184
2010,355,"Morgan, Kentucky",94.7781714208206,4433
2010,356,"Hardin, Kentucky",948.9317368724709,37426
2010,357,"Harlan, Kentucky",318.9472328089667,10700
2010,358,"Graves, Kentucky",464.92854585691407,14679
2010,359,"Powell, Kentucky",363.5630602269257,4701
2010,360,"Nelson, Kentucky",253.73877826609453,16173
2010,361,"Lawrence, Kentucky",164.69962642336867,5647
2010,362,"Webster, Kentucky",105.00473890779158,4992
2010,363,"Leslie, Kentucky",153.90185347139288,4450
2010,364,"Metcalfe, Kentucky",99.88596774387813,3991
2010,365,"Fleming, Kentucky",141.82384364669082,5568
2010,366,"Todd, Kentucky",38.158789920323265,4640
2010,367,"Letcher, Kentucky",308.58387672003624,9586
2010,368,"Ballard, Kentucky",14.1531134988685,3363
2010,369,"Harrison, Kentucky",91.06214101058316,7275
2010,370,"Taylor, Kentucky",78.22890100297774,9628
2010,371,"Clark, Kentucky",539.033670008032,14535
2010,372,"Wolfe, Kentucky",112.00445205797267,2493
2010,373,"Larue, Kentucky",21.306989401590577,5005
2010,374,"Warren, Kentucky",583.6493944638977,41979
2010,375,"Garrard, Kentucky",130.14475846975506,6294
2010,376,"Bell, Kentucky",920.5143537744588,10902
2010,377,"Knox, Kentucky",593.4800231164352,12573
2010,378,"Christian, Kentucky",496.1250955292494,25923
2010,379,"Carroll, Kentucky",59.933943021592704,4222
2010,380,"Bracken, Kentucky",31.464990792771225,3177
2010,381,"Grant, Kentucky",170.8842550055523,8906
2010,382,"Jackson, Kentucky",110.76649652174554,5728
2010,383,"Casey, Kentucky",73.31387847569707,6012
2010,384,"Henderson, Kentucky",496.14812359403965,18499
2010,385,"Campbell, Kentucky",1192.0768029710453,35300
2010,386,"Boyd, Kentucky",559.9257264542118,19542
2010,387,"Carlisle, Kentucky",7.930748467123067,2062
2010,388,"Adair, Kentucky",140.85844665241797,7272
2010,389,"Hart, Kentucky",164.50064172451545,7050
2010,390,"Marion, Kentucky",107.99480330095167,7135
2010,391,"Trigg, Kentucky",37.532700367907566,6074
2010,392,"Marshall, Kentucky",120.4359675365589,12795
2010,393,"Lyon, Kentucky",210.798169797198,3272
2010,394,"Washington, Kentucky",56.11430559724609,4463
2010,395,"Owen, Kentucky",73.81462847190372,4679
2010,396,"Carter, Kentucky",100.9602028122631,10577
2010,397,"Fayette, Kentucky",882.9748467919518,120917
2010,398,"Menifee, Kentucky",5.581768057111318,2345
2010,399,"Bourbon, Kentucky",277.44069474116407,8132
2010,400,"Henry, Kentucky",27.67925743380607,5917
2010,401,"Madison, Kentucky",923.8144750337597,30756
2010,402,"Hickman, Kentucky",7.111500602616999,2057
2010,403,"Daviess, Kentucky",548.0460866775599,37644
2010,404,"Johnson, Kentucky",375.06460192079913,9151
2010,405,"Magoffin, Kentucky",29.990553258817236,4671
2010,406,"Estill, Kentucky",61.41364181018806,5604
2010,407,"Boyle, Kentucky",124.44524101714602,10787
2010,408,"Logan, Kentucky",269.1247146425767,10697
2010,409,"Gallatin, Kentucky",94.44724671053685,2971
2010,410,"Lewis, Kentucky",37.8431413704931,5030
2010,411,"Jessamine, Kentucky",125.23746043710621,17482
2010,412,"Caldwell, Kentucky",41.429623887227834,5261
2010,413,"Nicholas, Kentucky",98.31479693373537,2741
2010,414,"Rockcastle, Kentucky",266.98402426675733,6475
2010,415,"Mercer, Kentucky",301.6331454117299,8464
2010,416,"Woodford, Kentucky",134.3433387506009,10001
2010,417,"McLean, Kentucky",26.594548114207218,3736
2010,418,"Barren, Kentucky",407.21780013901315,16727
2010,419,"Hancock, Kentucky",9.590462695841403,3234
2010,420,"Crittenden, Kentucky",19.76711601805185,3749
2010,421,"Franklin, Kentucky",916.293526267893,20878
2010,422,"McCreary, Kentucky",81.707160816563,6351
2010,423,"Greenup, Kentucky",40.39452603502988,14374
2010,424,"Fulton, Kentucky",32.16202052099137,2931
2010,425,"Laurel, Kentucky",257.67677415130225,21714
2010,426,"Lincoln, Kentucky",26.546516395733036,9983
2010,427,"Clay, Kentucky",532.7764521397022,6520
2010,428,"Spencer, Kentucky",18.295290598749315,6086
2010,429,"Livingston, Kentucky",19.450103470713323,3605
2010,430,"Wayne, Kentucky",440.22698113465816,8604
2010,431,"Bullitt, Kentucky",705.0649010276096,27266
2010,432,"Montgomery, Kentucky",452.1695199553113,10066
2010,433,"McCracken, Kentucky",522.1223590214149,27541
2010,434,"Russell, Kentucky",168.53956483509586,7466
2010,435,"Simpson, Kentucky",108.10893238138108,6667
2010,436,"Shelby, Kentucky",275.6139130163671,15051
2010,437,"Butler, Kentucky",106.2886870263849,5175
2010,438,"Mason, Kentucky",138.0885454738692,6674
2010,439,"Grayson, Kentucky",418.77460149736237,9902
2010,440,"Elliott, Kentucky",56.81465067215534,2546
2010,441,"Anderson, Kentucky",38.814475882975344,8319
2010,442,"Edmonson, Kentucky",151.84003200278354,4752
2010,443,"Allen, Kentucky",167.7955549723297,7811
2010,444,"Trimble, Kentucky",20.94054208432048,3390
2010,445,"Knott, Kentucky",186.45412845446947,6012
2010,446,"Robertson, Kentucky",10.603984123869234,852
2010,447,"Martin, Kentucky",108.7027550022019,4337
2010,448,"Lee, Kentucky",27.32019505178853,2750
2010,449,"Owsley, Kentucky",12.3700076627396,1487
2010,450,"Cumberland, Kentucky",61.884580933980615,2660
2011,0,"Montgomery, Virginia",507.83549518364276,34591
2011,1,"Powhatan, Virginia",160.28077084914585,9468
2011,2,"Rockbridge, Virginia",128.95491730224285,9291
2011,3,"Henrico, Virginia",582.4517958399205,122919
2011,4,"Manassas Park (city), Virginia",91.57554003805878,4238
2011,5,"Dickenson, Virginia",58.20871928247026,6183
2011,6,"Northumberland, Virginia",48.61596843468693,5569
2011,7,"Fairfax, Virginia",3280.6025891847135,385570
2011,8,"Halifax, Virginia",131.89546130791038,14533
2011,9,"Fluvanna, Virginia",138.9343019346184,9315
2011,10,"Augusta, Virginia",308.7548367030541,28021
2011,11,"Stafford, Virginia",1772.7826832011442,40691
2011,12,"Loudoun, Virginia",860.2248792786066,99761
2011,13,"Wise, Virginia",1201.9299675665031,15477
2011,14,"Mathews, Virginia",88.06530038470221,3788
2011,15,"Buchanan, Virginia",124.72704385052454,9135
2011,16,"Waynesboro (city), Virginia",20.433896641540606,8750
2011,17,"Albemarle, Virginia",143.40195116439833,37398
2011,18,"Grayson, Virginia",90.82182966583795,6760
2011,19,"Nelson, Virginia",170.66154833368935,6539
2011,20,"Lexington (city), Virginia",8.368294037136666,1727
2011,21,"Russell, Virginia",768.9339428262774,11302
2011,22,"Southampton, Virginia",341.11826222836777,6618
2011,23,"Westmoreland, Virginia",111.56977971955637,7077
2011,24,"Patrick, Virginia",74.20480003286474,7191
2011,25,"Franklin, Virginia",198.7636110722867,23581
2011,26,"Lee, Virginia",69.2583137064891,10001
2011,27,"Campbell, Virginia",80.42764282610658,21610
2011,28,"Scott, Virginia",650.9683372497238,9701
2011,29,"Dinwiddie, Virginia",255.43580871818148,9598
2011,30,"Carroll, Virginia",686.7974261158125,12556
2011,31,"Accomack, Virginia",76.57693500032943,13757
2011,32,"Northampton, Virginia",41.46050234380229,5195
2011,33,"Lunenburg, Virginia",199.55277142067234,4471
2011,34,"Lancaster, Virginia",23.24416759228058,5570
2011,35,"Buckingham, Virginia",187.45116218884579,5699
2011,36,"Henry, Virginia",180.03640676923246,22871
2011,37,"Culpeper, Virginia",214.21862292821277,15750
2011,38,"Winchester (city), Virginia",246.55950757922653,10147
2011,39,"Orange, Virginia",446.3998773018013,12614
2011,40,"Chesterfield, Virginia",2095.480727268575,112895
2011,41,"Fauquier, Virginia",1099.1309306695207,22888
2011,42,"Rockingham, Virginia",323.6930310911711,29711
2011,43,"Amelia, Virginia",41.90471523847225,5001
2011,44,"Mecklenburg, Virginia",270.25947238683904,12547
