Year,ID,Name,InnerIndex,Weight,Family 1,Family 2,Education 1,Education 2,Culture 1,Culture 2
4,4,"Manassas Park (city), Virginia",18.036046167652053,14992,0.9994370344708124,1.0620988065237031,0.9907152682255846,1.0043625787687833,0.9827534039334341,1.0611591327759673,1.0200158819133034
5,4,"Manassas Park (city), Virginia",40.932292835461965,15625,1.0255066689762689,1.0664257524606533,1.0481430536451168,1.0247212796897722,1.11089258698941,1.1075811251239904,1.054021860986547
6,4,"Manassas Park (city), Virginia",123.32421119090917,15827,0.9632773254806859,0.9748466549379489,0.9030261348005502,1.0465341735336886,0.7969742813918306,0.8600821878985403,0.944424981315396
0,5,"Dickenson, Virginia",70.45487068936427,15826,0.9586653386454183,0.9731913183279743,0.9866748166259168,1.2726191487554157,1.1345738942826322,0.2890625,0.9994477634419399
1,5,"Dickenson, Virginia",58.20871928247026,15806,0.974003984063745,0.9956993569131833,1.0094947025264873,1.1810381445926428,1.081715210355987,0.90625,1.0020482955971686
2,5,"Dickenson, Virginia",52.22463709427138,15688,1.0309428950863213,1.027491961414791,1.0417277913610432,1.032962365134653,1.0930420711974111,1.5625,1.000010040664692
3,5,"Dickenson, Virginia",51.40864377081893,15501,1.0518592297476759,1.0308681672025723,1.0049307253463733,0.9282983603771982,1.0099784250269688,1.1875,1.0128721321351473
4,5,"Dickenson, Virginia",55.60554161531878,15301,0.9967795484727755,0.9917604501607717,0.9766911165444173,0.9116472687112395,1.011866235167206,1.0234375,1.0046488277523973
5,5,"Dickenson, Virginia",65.5983091380675,15081,1.0183930942895085,1.0083601286173633,1.0114914425427872,0.7944949452043156,0.8683926645091694,1.25,0.9914353130177218
6,5,"Dickenson, Virginia",83.09227928966162,14874,1.030644090305445,1.027371382636656,1.0310105949470252,1.121060232775465,1.1995685005393741,1.21875,1.0104623726090667
0,6,"Northumberland, Virginia",96.55712280177003,12419,0.9698195162135849,0.9802991452991453,1.0215997149728333,1.0506784824148434,0.5421631530705774,0.7339100346020762,0.9976134532347549
1,6,"Northumberland, Virginia",48.61596843468693,12405,0.9588107541376469,0.9677350427350427,1.0085062795047652,1.314317363611188,0.6031164069660861,0.8429065743944637,1.0040718916458562
2,6,"Northumberland, Virginia",31.235643970390065,12368,0.9776829176963978,0.9907692307692308,1.0325109111962234,1.281362503461645,0.6544454628780935,1.1020761245674742,1.0138026055185818
3,6,"Northumberland, Virginia",31.736898432776574,12320,0.9941960608103048,1.0254700854700856,0.9586265253406965,1.2154527831625588,0.9720439963336388,1.1698961937716263,1.0084636297654048
4,6,"Northumberland, Virginia",50.602071742054505,12306,1.0122818842207744,0.9985470085470086,0.9732787031263918,0.8936582664081971,1.2158570119156737,1.1505190311418685,1.0044163416944483
5,6,"Northumberland, Virginia",100.9756567068115,12304,1.053695798696922,1.0323504273504274,0.9692259731005611,0.7056217114372749,1.3698441796516956,1.0560553633217993,0.9945995153095745
6,6,"Northumberland, Virginia",180.38992604987732,12272,0.966486931775631,0.9951709401709401,0.9637481072414715,1.4610911104957076,0.35747021081576547,1.055363321799308,1.0229674371686206
0,7,"Fairfax, Virginia",1370.0715754959208,1040341,0.9664137982466317,0.9618545736935475,0.9723518164876137,0.9031987612179075,0.9583849244506067,0.9315659093346507,0.9543357555189997
1,7,"Fairfax, Virginia",3280.6025891847135,1056774,0.9861060472978572,0.9892617778273731,1.0000581303662675,0.9252068201456082,0.9752412631171978,0.9574402914498722,0.9690005569731747
2,7,"Fairfax, Virginia",9081.713694266418,1075519,0.9983375731260669,1.0000979255720106,1.0110125388926683,1.0056934356526277,0.997731935054352,0.9814748312496141,0.9943266453376164
3,7,"Fairfax, Virginia",7120.769142124865,1092616,1.0050950017401103,1.0026605011511949,0.9993530838447079,1.004256174661431,0.9939290517288788,1.0025235373070787,1.0058363448743357
4,7,"Fairfax, Virginia",2212.888306648037,1108298,1.011203514194329,1.0092761706091198,1.0029750085468905,1.0396786695069682,1.0173296159954406,1.0266291683863986,1.0195501901912274
5,7,"Fairfax, Virginia",1369.6231533617788,1119761,1.015100636383222,1.019634077188124,1.0070965090700639,1.0391995825099025,1.0382804701443664,1.0420047903335359,1.0260967838037383
6,7,"Fairfax, Virginia",3275.446877298929,1123833,0.982256570988217,0.9827850260413702,0.9928470872082114,0.9172334436944451,0.9808972604908419,0.9416385280611499,0.9691462766990919
0,8,"Halifax, Virginia",143.1044783317928,35834,1.023564638071712,1.055444302850092,1.0415809961073959,1.2535115401274672,1.1260930047694753,1.032258064516129,0.9768991419681302
1,8,"Halifax, Virginia",131.89546130791038,35372,0.9970506774459167,1.0146651293565547,1.0013374588282264,1.154755275044861,1.0468004769475356,0.8832565284178188,0.9846622874563913
2,8,"Halifax, Virginia",122.51506622736557,35284,1.0279661651321208,1.0095677326698627,0.9963070166683301,1.0941154631520327,1.0113275039745628,0.9201228878648233,0.9834365276424553
3,8,"Halifax, Virginia",114.78809065620156,35127,1.0121416273673178,0.9771426259684042,0.9830322387463819,0.9724026978528556,0.9459459459459459,1.0937019969278035,0.9950655310054374
4,8,"Halifax, Virginia",108.56100608072956,34918,0.9818549292611722,0.9862046645225236,0.999241441261603,0.9031000556896231,1.0349761526232113,0.8786482334869432,1.0132004903039256
5,8,"Halifax, Virginia",103.70418246767208,34725,0.9776629987274497,0.9910188725043996,0.9861063978440961,0.8424602437967947,0.99741653418124,1.075268817204301,1.024232328629349
6,8,"Halifax, Virginia",100.11296053230393,34528,1.020241036005689,1.0340433278718368,1.0076055494560334,1.2203452756636346,1.1625596184419713,0.8832565284178187,0.9774963070056888
0,9,"Fluvanna, Virginia",157.73023344792057,24257,0.9704177979495077,0.9692669691949386,0.9454541196308961,1.2814563928873837,0.7232618804582057,0.7512967149886953,0.9973724654206535
1,9,"Fluvanna, Virginia",138.9343019346184,24377,0.9707014629006767,0.9872505942519628,0.9629959248676754,1.154614733276884,0.7637518430305091,0.9700758079531853,1.0089546874225372
2,9,"Fluvanna, Virginia",63.83705479243066,24477,0.9935364914697897,0.9991836538692405,0.9746358143238559,1.0585944115156647,0.9979584892820687,1.1181008112780955,1.0259592980020822
3,9,"Fluvanna, Virginia",28.296124024248222,24591,0.9838918831300402,0.9912843045451271,0.9885708932502694,1.0467400508044031,0.9987524101168197,1.1041361883229153,1.013119081850181
4,9,"Fluvanna, Virginia",23.02155998688968,24682,1.0148113628074726,1.015654637566328,1.001522319546583,1.0360711261642677,1.0964046727911987,1.040829897592765,0.9858770016360121
5,9,"Fluvanna, Virginia",40.469680825587616,24741,1.0288527778903434,1.0285961247568969,1.046114572111106,0.7373412362404742,1.2099353521605987,1.0650352440484108,0.9791966189083338
6,9,"Fluvanna, Virginia",98.40420252912615,24886,0.9622117761478299,0.9912362841844942,0.9192936437303854,1.314817950889077,0.7900646478394013,1.0494746641840669,1.0104791532397996
0,10,"Augusta, Virginia",462.19076901926354,69253,0.9871185124585754,1.0154333233467476,1.0110860275739741,1.0845271475911291,1.0274120440319447,0.9817103665071086,0.9959843091800812
1,10,"Augusta, Virginia",308.7548367030541,69733,0.9899818355773097,0.9955384254123515,0.991276304119971,1.1152179454499107,1.070094970861213,0.9917125098235335,1.0052937055073567
2,10,"Augusta, Virginia",210.83492550557455,69862,1.016625299851634,0.9999028332213216,0.9956220269289688,1.1330614325771093,1.0100366932872868,1.0377223690790884,1.0058991946993747
3,10,"Augusta, Virginia",156.63905930887177,69917,0.9954172964128731,0.9821617988809626,0.9881157784406999,1.0688248789191943,0.9779300669112886,0.9357005072515538,1.0101224818136998
4,10,"Augusta, Virginia",132.9195312668242,69996,1.00235721515828,1.0059109790362675,1.0092235749415464,0.9289319398419577,1.0077703431901575,0.8771879688504679,1.0020543383300609
5,10,"Augusta, Virginia",132.33367982171933,70303,1.00609409448273,0.9971821634183272,1.0106345239055068,0.8875350497068569,0.9775523418951003,1.0267200114310209,0.9955756039754691
6,10,"Augusta, Virginia",154.68868625008753,70868,0.9975942539414024,0.9961295233159784,1.0059582359106667,1.2180983940861587,1.0707964601769913,0.8507537329427735,1.0149296335060418
0,11,"Stafford, Virginia",1777.5998237334923,120770,0.952222087849306,0.9525095411273428,0.9683919513426449,1.093875214653692,0.8584069462449878,0.8872535961640916,0.9362381819249516
1,11,"Stafford, Virginia",1772.7826832011442,124071,0.9676935074250305,0.9776356920923326,0.9939370627689497,1.0280480824270177,0.9021978353281679,0.9200186467767715,0.9681184384807616
2,11,"Stafford, Virginia",831.0201516302242,125963,0.9755167912859628,0.9802509304668178,0.9965959083587759,0.9015455065827133,0.9752178238716874,0.9576451784762919,0.987639386406196
3,11,"Stafford, Virginia",349.26926862615073,128252,1.001584673703174,1.002828051623765,0.9884174339495636,0.978248425872925,1.0007537158189876,1.0025306339904103,1.0003092763325308
4,11,"Stafford, Virginia",275.5290432516114,131118,1.0144872538021745,1.0169635805592732,0.9981104406567781,0.994848311390956,1.045072205975459,1.062733084709643,1.0194191607780192
5,11,"Stafford, Virginia",499.3647812881639,133522,1.0385701238964624,1.029046643935059,1.0206938000336563,1.0538065254722382,1.0970936718019837,1.0663292488012786,1.042968530806924
6,11,"Stafford, Virginia",1252.5468949197116,135993,0.9500744379621096,0.95923443980459,0.9661465971103687,1.0503720663995422,0.8787421990412736,0.8965103889184869,0.9546929747293831
0,12,"Loudoun, Virginia",877.404327270377,290784,0.8644625862613324,0.8835915930197229,0.8924981652862629,0.8095508006234944,0.9188755484556501,0.8596013481452536,0.8804014964999481
1,12,"Loudoun, Virginia",860.2248792786066,302499,0.9219614673360559,0.9299858650708728,0.9393600899724553,0.8768598554626612,0.9267689727705775,0.9083128645993246,0.9222055865043434
2,12,"Loudoun, Virginia",843.3861913341217,313980,0.9817797330539201,0.9670801463691726,0.976828280325197,0.9798781351849227,0.9527261950369733,0.9452281100845731,0.9692731541201988
3,12,"Loudoun, Virginia",826.88781141963,325327,1.0096730656470858,0.9982694619479782,1.0044624050476072,0.9573473147229701,0.9861214517539738,0.9974931615820471,1.0096229091701714
4,12,"Loudoun, Virginia",810.7289226072022,337623,1.0442452545424898,1.0366847646600352,1.0375939992947074,1.112087289216381,1.026246358688188,1.0507595528512017,1.037123061035615
5,12,"Loudoun, Virginia",794.908363666509,349672,1.0674633877240887,1.0728411207545674,1.061051648383069,1.1041519059090266,1.068901209313084,1.0968578167303988,1.071033721275098
6,12,"Loudoun, Virginia",779.4246493791453,360867,0.8895854945649722,0.888452951822349,0.9117945883092995,0.839875301119456,0.8796397360184469,0.8582528539927987,0.889659928605375
0,13,"Wise, Virginia",735.9641187955699,39087,1.0344972426595125,1.0655936338480179,1.121819623526167,1.065563128854268,0.836281179138322,0.893417527745886,0.9931494960015178
1,13,"Wise, Virginia",1201.9299675665031,38668,1.0259610042952183,1.0441602672211943,1.0992553264841758,1.0902710159039273,0.9755102040816327,1.0528128587830081,1.0060915795720151
2,13,"Wise, Virginia",225.46752622378787,38470,1.0109751636112354,0.9963650058127159,1.0489381507274358,1.0544871794871795,1.018140589569161,1.0970149253731343,1.0137211921572427
3,13,"Wise, Virginia",996.4643790135641,38229,0.9968429467636818,0.971149280369394,0.9491484520444047,1.0334712755598832,1.0630385487528344,1.0715652506697284,1.0150210520791703
4,13,"Wise, Virginia",918.3680328136207,37892,0.9925748275815347,0.9957919211435494,0.9579569744190858,0.9905874716001297,1.0489795918367346,1.0300420972062763,0.994392840274666
5,13,"Wise, Virginia",228.8243520257757,37482,0.9655434060946032,0.9632407119348976,0.9192236089085017,0.9048198636806232,1.0693877551020408,0.8880597014925373,0.9969077866453522
6,13,"Wise, Virginia",1281.5741923940427,37137,1.0263945910057857,1.0363008203297692,1.0963421361097703,1.139199935086011,1.0113378684807257,1.0329123612705702,1.0192839467299644
0,14,"Mathews, Virginia",63.86215115279562,8929,0.9866087585957293,0.876156897311591,0.8551063045348409,2.1079894644424932,1.0555555555555556,1.0607264472190692,1.0018550927546377
1,14,"Mathews, Virginia",88.06530038470221,8877,0.998914223669924,0.9360951961216395,0.9136045225513089,1.1676909569798068,1.0148148148148148,0.9177071509648127,1.0011200560028002
2,14,"Mathews, Virginia",113.24156153590528,8837,1.0155627940644227,1.002644336712208,0.9785547499078285,0.8173836698858647,1.0518518518518518,1.2832009080590239,1.015820791039552
3,14,"Mathews, Virginia",131.61358132674135,8838,1.0423452768729642,1.0321727633318643,1.0284502888042277,0.9648814749780509,1.3037037037037038,0.9057888762769579,0.9990374518725936
4,14,"Mathews, Virginia",135.70312355866193,8813,1.0039811798769454,1.0365799911855442,1.0701732825365615,0.6453028972783142,1.1888888888888889,1.156072644721907,0.986296814840742
5,14,"Mathews, Virginia",123.65873531936575,8770,0.9717698154180239,1.0793301013662406,1.0908197124247268,0.5776997366110623,0.8592592592592593,0.945516458569807,1.0156982849142457
6,14,"Mathews, Virginia",100.74249158162056,8737,1.0191820484980094,0.9629792860290878,0.9367088607594936,1.2809482001755925,1.474074074074074,1.2690124858115777,1.0198284914245712
0,15,"Buchanan, Virginia",150.3857965372593,23650,0.9803073545554336,0.9612499668689867,1.0073886836476764,1.1673528480296793,0.9411447084233262,1.057028112449799,1.0301916119172947
1,15,"Buchanan, Virginia",124.72704385052454,23135,0.9872228320526893,1.0172811365262795,1.0661092747423682,1.0381396190562369,0.9127969762419007,1.0373493975903614,1.004042528180144
2,15,"Buchanan, Virginia",106.87151216434103,23021,1.0061251372118551,1.005406981367118,1.0536651759673343,1.066325838121522,0.8920086393088553,0.8180722891566264,0.9986938519611813
3,15,"Buchanan, Virginia",95.34587524633959,22874,1.0313282107574095,1.025073550849479,1.0297491736340658,0.9450300864136091,1.0791036717062636,1.0204819277108435,1.007882603414271
4,15,"Buchanan, Virginia",89.08102812463302,22652,1.0170362239297475,1.0102308569005274,0.9511958001166634,0.9545310591322446,1.0148488120950325,1.1835341365461847,1.0038596674547093
5,15,"Buchanan, Virginia",87.45882482355523,22414,1.0118111964873766,1.0150547324339367,0.951973556290103,0.9516807673166539,1.1216252699784017,0.8883534136546185,0.9827849688483693
6,15,"Buchanan, Virginia",90.3151365250819,22144,1.0338309549945115,1.0342972249463278,1.0600816643982112,1.1230602180699454,0.9615280777537796,1.0048192771084339,1.0274552317759693
0,16,"Waynesboro (city), Virginia",19.37847196378483,20607,0.9844795083025591,0.9694656488549618,0.9822154109344928,1.3122913022738114,0.9335613092330239,0.7500312930279134,0.9901136363636364
1,16,"Waynesboro (city), Virginia",20.433896641540606,20872,1.0146682849985795,1.0531888697365182,1.0670397034713808,1.2677691206869137,1.0053737176355642,0.9191388158718238,0.9948295454545455
2,16,"Waynesboro (city), Virginia",24.561245250715995,20885,1.000748908917181,1.0128047278995322,1.0261244564829994,1.2955954841787247,1.1182217879824132,1.12504693954187,1.0157386363636363
3,16,"Waynesboro (city), Virginia",32.80633082496285,20948,0.9707409033391008,0.9783304604777149,0.9674959013472094,0.9661313404356814,1.161537208923628,0.8805858054825385,0.9975568181818182
4,16,"Waynesboro (city), Virginia",46.78137199397393,21009,1.0103297781680138,0.9992612656981039,0.998431819801839,0.84258228653204,1.0133528741247353,0.962949054950557,0.992840909090909
5,16,"Waynesboro (city), Virginia",67.80536041497716,20977,1.025333780957054,1.0179758680128048,0.9844607598545869,0.7223723962474161,0.9221625142484937,1.1811240455626486,1.0173295454545455
6,16,"Waynesboro (city), Virginia",94.88973537274445,21193,1.0063011646824886,1.0310268406796355,1.0257680518925083,1.4067419303545874,1.1542094121478588,0.8188759544373514,1.0084090909090908
0,17,"Albemarle, Virginia",96.17061112546361,91916,0.9902562251894622,0.9733051750786121,0.9746297531687792,0.9828369780249159,0.9370985678945098,0.8942964437835522,0.9376418763880879
1,17,"Albemarle, Virginia",143.40195116439833,92716,0.9781958300834681,0.9708335554015882,0.9721547698465643,1.0281238304015399,0.9578311885794694,0.9180255563676689,0.9734836865160681
2,17,"Albemarle, Virginia",548.9802206109455,93547,0.9823517770456688,0.9877618184725256,0.9891060707138092,1.0112816125755226,0.9654569800957763,1.0214103888902892,0.9924168987815503
3,17,"Albemarle, Virginia",408.0107520759656,93835,0.9984051408016205,1.0021718275329106,1.0077851901267512,0.937175854141047,1.028608066090193,1.0160294377095043,1.0185037486042432
4,17,"Albemarle, Virginia",104.18473186481951,94302,1.0051687407597116,1.0195197996056067,1.0075517011340893,0.9963107522857296,1.0504527813712807,1.0367593316026917,1.0201234401266304
5,17,"Albemarle, Virginia",126.27179623716854,95184,1.0126657431228971,1.0178875979321003,1.0114276184122748,1.0273752873870503,1.0510882639976395,1.0594298964135394,1.0275961078321902
6,17,"Albemarle, Virginia",501.8406286416987,96308,0.967043457002829,0.9714797740233438,0.9626551034022681,0.983104314815805,0.9905358480288691,0.9459510547672454,0.96976575824877
0,18,"Grayson, Virginia",198.20659166672277,15607,1.0262162514673276,1.0474102493833928,1.0399191510864072,1.097659574468085,1.0176112712135765,0.6394434361766486,1.0264412566883887
1,18,"Grayson, Virginia",90.82182966583795,15570,1.0097821833833311,1.0413812003288572,1.033933221906946,1.1527659574468085,0.9346781940441883,0.9019963702359347,1.0225062980158648
2,18,"Grayson, Virginia",46.63207430485991,15388,1.0237054910656058,1.0158947656892299,1.0086290667392235,1.045531914893617,0.8450208133205251,0.8850574712643678,1.0034873310986654
3,18,"Grayson, Virginia",41.214739615683676,15212,0.9992826398852225,0.9704028500959166,0.9833249115715008,1.0663829787234043,1.0333013128402178,0.9739866908650938,0.9653036580541734
4,18,"Grayson, Virginia",67.89450033955305,15073,0.974631537759228,0.9621814195670046,0.9800598592917946,1.0239361702127658,1.1050272174191482,0.8173018753781004,0.981990797609877
5,18,"Grayson, Virginia",151.15277752715645,15226,1.0024781531237772,1.0093176212661004,0.9963851206903254,0.8660638297872341,1.026577009285943,1.295825771324864,1.0085153338468906
6,18,"Grayson, Virginia",271.60846878259434,14640,1.036096256684492,1.0465881063305016,1.0422513312861974,1.2523404255319148,0.9622158181235991,0.513611615245009,1.0082446753138599
0,19,"Nelson, Virginia",286.07806834759407,14917,1.0699702541914546,1.1137602769363912,1.0986426498207273,1.1818456883509834,0.9956594323873122,0.8908119114278441,0.9814400207664103
1,19,"Nelson, Virginia",170.66154833368935,14898,1.0508044889129258,1.0765036780614452,1.0618917534574015,1.2739788199697428,0.9208681135225376,0.7750063629422245,0.9862098056393783
2,19,"Nelson, Virginia",93.8596623701796,14857,1.0247769064359111,1.0080484638684553,0.9943657162369814,1.0198184568835098,1.1592654424040068,0.8533978111478747,0.9992320754512909
3,19,"Nelson, Virginia",59.003279541131135,14806,0.9850256895619253,0.9744266551276504,0.9591087587502135,1.0409984871406959,1.0307178631051754,0.9798931025706286,0.9918881209643402
4,19,"Nelson, Virginia",50.09739066334454,14767,0.957341806381828,0.9823020337516226,0.9931705651357351,0.9467473524962178,0.9722871452420702,1.2079409518961566,1.0197497214921531
5,19,"Nelson, Virginia",60.93213930785524,14741,0.9457477014602487,0.9292946776287321,0.9480536110636846,0.8620272314674735,0.8227045075125209,1.2132858233647237,1.0115729474242081
6,19,"Nelson, Virginia",98.94558303574316,14719,1.0336668469442944,1.084335785374297,1.055233054464743,1.3254160363086234,0.9015025041736227,0.9203359633494528,0.9900926917377808
0,20,"Lexington (city), Virginia",19.17478119359857,4480,1.1306440903054449,1.2053712480252765,1.2037073555511733,1.2091301665638494,0.8449010654490107,1.1782407407407407,0.9284551604862912
1,20,"Lexington (city), Virginia",8.368294037136666,3581,0.9679614873837982,1.0256714060031595,1.024255570893315,1.13571869216533,1.0007229832572297,1.1597222222222223,1.040439493361819
2,20,"Lexington (city), Virginia",2.9143976795185647,3620,1.072543160690571,1.061611374407583,1.0601459278248866,0.7470697100555213,0.9700913242009133,1.1689814814814814,1.0110636349763467
3,20,"Lexington (city), Virginia",3.5572342928572267,3500,0.9935258964143426,0.8736176935229067,1.020114375862749,0.9629858112276372,1.0068493150684932,0.9976851851851852,1.0066127473421842
4,20,"Lexington (city), Virginia",11.505056937643548,3614,0.9958499335989376,1.0090837282780412,0.9897456123052653,1.217766810610734,1.0204337899543379,0.6782407407407407,1.036166641233023
5,20,"Lexington (city), Virginia",18.998467318337674,3349,0.9179946879150067,0.8929699842022116,0.8075330309603628,0.8420727945712523,1.1019406392694064,1.0949074074074074,1.0133780965461112
6,20,"Lexington (city), Virginia",7.9252141683336905,3549,1.078519256308101,1.0683254344391786,1.105501873397752,1.1147439851943246,0.944939117199391,1.2777777777777777,1.0361157739457756
0,21,"Russell, Virginia",533.9206176244744,28842,1.0692722270380282,1.0726619787970668,1.0714638599505961,1.113689875546586,1.1478664432125822,1.1335931963146704,1.0017461487718753
1,21,"Russell, Virginia",768.9339428262774,28555,1.044736742923906,1.0515880695869082,1.0504134894211148,1.0887991927346115,1.1072579605517596,0.7243090007087172,1.0225059175041713
2,21,"Russell, Virginia",533.6925606414399,28423,0.9952700410809181,1.0077844440143646,1.0066587906776931,1.0887991927346115,0.94933608353745,1.0294117647058822,1.0133095339722944
3,21,"Russell, Virginia",233.05072783192907,28264,1.0136056985640522,1.0067307485538566,0.9956825260444636,0.9650184998318198,0.9249709939409566,0.917788802267895,1.005354856233751
4,21,"Russell, Virginia",117.22768294790282,28020,0.9742961594994912,0.9620239554437348,0.962753732144775,0.9478641103262697,0.9592626015212067,0.9574769666902905,0.9991075239610415
5,21,"Russell, Virginia",112.1657102553012,27773,0.9729770474503449,0.9612713158290862,0.961701213618301,0.9502186343760511,0.9502384942632461,1.1509567682494684,0.9835085949322883
6,21,"Russell, Virginia",210.83043851589682,27492,1.0701579165567408,1.0620605122250177,1.0486736118569433,1.1543895055499496,1.038932577027201,0.9135364989369241,1.025532575375422
0,22,"Southampton, Virginia",646.0541987130473,16976,0.9700413530479278,0.9913594897278054,1.0231943966012171,1.2246983501600592,0.7253224901850813,0.9154557463672391,1.0178025300618614
1,22,"Southampton, Virginia",341.11826222836777,16839,0.9850355517210603,0.9947341096195209,1.0266773835495846,1.2910613149470573,0.7645821648906337,1.1882430647291942,1.0168902481406825
